GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!AGE!!5 to 9 years,Estimate!!Total!!Total population!!AGE!!10 to 14 years,Estimate!!Total!!Total population!!AGE!!15 to 19 years,Estimate!!Total!!Total population!!AGE!!20 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!AGE!!35 to 39 years,Estimate!!Total!!Total population!!AGE!!40 to 44 years,Estimate!!Total!!Total population!!AGE!!45 to 49 years,Estimate!!Total!!Total population!!AGE!!50 to 54 years,Estimate!!Total!!Total population!!AGE!!55 to 59 years,Estimate!!Total!!Total population!!AGE!!60 to 64 years,Estimate!!Total!!Total population!!AGE!!65 to 69 years,Estimate!!Total!!Total population!!AGE!!70 to 74 years,Estimate!!Total!!Total population!!AGE!!75 to 79 years,Estimate!!Total!!Total population!!AGE!!80 to 84 years,Estimate!!Total!!Total population!!AGE!!85 years and over
0500000US34017,"Hudson County, New Jersey",668631,47046,36921,33854,32801,42739,68463,70655,57585,47490,42492,41295,35845,34817,24947,18645,14130,9229,9677
0500000US34019,"Hunterdon County, New Jersey",125051,4982,6067,8338,9110,8122,5347,5291,6683,6572,9887,11754,11813,9628,7328,5551,3694,2273,2611
0500000US34021,"Mercer County, New Jersey",368762,20950,21287,22806,27197,28829,23408,22565,23430,24073,26068,26692,25839,22020,17743,12278,8812,6651,8114
0500000US34023,"Middlesex County, New Jersey",826698,48536,51041,50334,54983,54621,56035,56800,58709,55451,57444,58951,56660,49319,39713,26823,19536,14076,17666
0500000US34025,"Monmouth County, New Jersey",623387,31241,37145,40403,41748,37802,33238,32435,34697,37763,45980,52445,52037,42774,34114,25172,17150,12304,14939
0500000US34027,"Morris County, New Jersey",494383,24683,28448,32948,33705,29458,25366,27562,27741,33266,38319,41833,37916,32641,25522,19117,14002,9748,12108
0500000US34029,"Ocean County, New Jersey",591939,41199,38145,39018,33910,32502,32838,31102,30594,29761,34505,38420,39830,38317,36666,32805,24345,17854,20128
0500000US34031,"Passaic County, New Jersey",504041,34408,32586,33829,34264,35881,34656,32705,32733,31459,33747,34896,32816,29780,23196,16606,12712,8160,9607
0500000US34033,"Salem County, New Jersey",63336,3428,4103,3734,3889,3928,3733,3430,3842,3771,4113,4780,4710,4693,3645,2681,1905,1264,1687
0500000US34035,"Somerset County, New Jersey",330176,17325,19150,23463,22435,19093,16958,18662,21201,22071,25777,28093,26542,20477,15134,11935,7885,6835,7140
0500000US34037,"Sussex County, New Jersey",142298,6448,7817,8850,9508,8765,7414,7131,7887,8389,11098,12731,12762,10609,8563,5877,3748,2373,2328
0500000US34039,"Union County, New Jersey",553066,35056,36998,36098,35383,34383,34724,35987,38801,37468,39889,41158,38735,31491,25012,17754,12246,10452,11431
0500000US34041,"Warren County, New Jersey",106293,4871,5926,6511,6999,6591,5875,5477,5797,6403,8154,9129,9130,7194,6114,4233,3029,2021,2839
0500000US35001,"Bernalillo County, New Mexico",677692,39636,41511,44584,42651,46230,51688,50186,45929,39702,41120,43787,45114,42344,35142,25996,17812,12626,11634
0500000US35003,"Catron County, New Mexico",3539,64,113,159,153,93,81,63,150,55,112,201,595,336,405,432,169,72,286
0500000US35005,"Chaves County, New Mexico",65459,4477,5521,4388,5272,4414,4091,4224,3614,3801,3583,4168,3623,4235,3143,2476,1670,1400,1359
0500000US35006,"Cibola County, New Mexico",26978,1832,1643,1804,1853,1710,2024,1760,1738,1736,1571,1646,1700,1873,1240,1118,831,408,491
0500000US35007,"Colfax County, New Mexico",12353,618,762,554,620,683,598,594,679,568,653,819,880,1170,934,909,723,282,307
0500000US35009,"Curry County, New Mexico",50199,4160,3665,3593,3420,4737,4652,3830,3057,2855,2436,2675,2642,2459,1757,1584,1201,706,770
0500000US35011,"De Baca County, New Mexico",2060,105,105,192,239,94,56,125,183,120,83,169,55,103,152,109,78,34,58
0500000US35013,"Doña Ana County, New Mexico",215338,14354,15330,15344,17154,23531,14311,13333,11713,11518,11175,11815,12317,11397,10366,8102,5835,4387,3356
0500000US35015,"Eddy County, New Mexico",57437,4178,4090,4408,3950,3793,3966,4173,3493,3205,3285,3504,3730,3533,2854,1626,1561,906,1182
0500000US35017,"Grant County, New Mexico",28061,1646,1629,1579,1667,1534,1375,1515,1368,1492,1341,1603,2046,2069,2336,1871,1513,628,849
0500000US35019,"Guadalupe County, New Mexico",4382,220,185,245,174,197,313,415,320,208,244,286,384,201,278,211,216,188,97
0500000US35021,"Harding County, New Mexico",459,21,30,13,8,4,2,39,11,17,11,26,46,55,51,48,33,26,18
0500000US35023,"Hidalgo County, New Mexico",4371,256,290,292,309,153,304,195,255,203,245,340,266,344,260,218,182,117,142
0500000US35025,"Lea County, New Mexico",70126,5493,5882,6528,5410,4866,4962,5324,4858,3778,3980,4014,3951,3396,2427,1944,1402,991,920
0500000US35027,"Lincoln County, New Mexico",19482,836,1042,1057,947,964,825,923,911,1035,861,1320,1704,1658,1869,1307,985,753,485
0500000US35028,"Los Alamos County, New Mexico",18356,953,1172,1304,1237,639,670,1478,1209,974,1240,1447,1653,1207,887,958,456,384,488
0500000US35029,"Luna County, New Mexico",24264,1797,1750,1873,1603,1708,1370,1435,1134,1204,1232,1391,1421,1352,1520,1221,976,760,517
0500000US35031,"McKinley County, New Mexico",72849,5698,5842,6363,5605,5421,5661,4734,4034,4323,4097,4495,3911,4253,2654,2293,1293,1197,975
0500000US35033,"Mora County, New Mexico",4563,254,303,167,319,241,327,155,207,94,300,300,386,359,343,360,209,154,85
0500000US35035,"Otero County, New Mexico",65745,4441,4273,4330,3992,5607,5117,4506,3773,3419,3493,3822,4306,3714,3445,2722,2467,1176,1142
0500000US35037,"Quay County, New Mexico",8373,508,756,401,405,369,282,637,480,453,348,443,697,568,675,509,373,256,213
0500000US35039,"Rio Arriba County, New Mexico",39307,2628,2549,2515,2642,2326,2295,2256,2262,2118,2329,2612,2719,2973,2648,1525,1039,1066,805
0500000US35041,"Roosevelt County, New Mexico",19117,1423,1421,1134,1669,2573,1399,1123,1188,693,950,1039,1025,906,884,600,316,465,309
0500000US35043,"Sandoval County, New Mexico",140769,7806,9230,10563,9499,7712,8290,9049,8486,9462,8781,9353,10133,9294,8545,6145,3963,2469,1989
0500000US35045,"San Juan County, New Mexico",127455,9028,10019,9888,8880,8130,8965,8724,8208,7348,6931,7855,8773,7263,6017,4104,3048,2028,2246
0500000US35047,"San Miguel County, New Mexico",28034,1337,1352,1654,2349,1871,1662,1460,1382,1640,1639,1872,2171,2109,1879,1454,1008,622,573
0500000US35049,"Santa Fe County, New Mexico",148917,6669,7927,8380,8149,8029,8274,8649,8376,8512,9124,10225,11900,11940,12472,8816,5359,3115,3001
0500000US35051,"Sierra County, New Mexico",11135,518,417,564,501,480,403,421,386,494,442,762,820,1009,1124,1054,916,435,389
0500000US35053,"Socorro County, New Mexico",17000,590,1404,1260,1287,1512,697,792,1159,802,826,1181,1171,1177,1263,690,342,262,585
0500000US35055,"Taos County, New Mexico",32888,1508,1740,1718,1926,2044,935,1689,1609,2032,2007,2312,2733,2659,2853,2068,1175,1133,747
0500000US35057,"Torrance County, New Mexico",15595,741,814,1058,987,1126,740,755,983,831,935,1053,1355,1216,1117,859,598,317,110
0500000US35059,"Union County, New Mexico",4175,234,353,133,70,311,241,377,340,204,303,204,367,228,256,168,91,174,121
0500000US35061,"Valencia County, New Mexico",75956,4328,4740,5848,5241,4754,4704,4440,4601,4262,4756,5231,5223,5232,4221,3414,2226,1434,1301
0500000US36001,"Albany County, New York",307426,15583,15061,16260,23483,32530,20247,19824,18164,16612,18752,20904,20862,19728,16201,11635,7750,6436,7394
0500000US36003,"Allegany County, New York",47025,2425,2666,2745,4692,4342,2404,2357,2362,2286,2640,3023,3522,3117,2891,1972,1478,993,1110
0500000US36005,"Bronx County, New York",1437872,106083,99150,97391,98070,113041,121669,105343,94796,87115,91755,93709,83036,72244,55320,42177,32898,21575,22500
0500000US36007,"Broome County, New York",194402,10199,10544,10312,15288,19109,11154,10560,10335,9500,11195,13172,14305,13108,10585,8066,6545,4529,5896
0500000US36009,"Cattaraugus County, New York",77686,4440,4742,5182,5320,4972,4179,4233,3899,4481,4782,5659,6045,5646,4426,3613,2660,1651,1756
0500000US36011,"Cayuga County, New York",77868,3935,4346,4356,4858,4847,4885,4761,4576,4435,5199,5868,6325,5618,4627,3324,2032,1843,2033
0500000US36013,"Chautauqua County, New York",129656,7042,6705,8040,9407,8604,7877,7206,6580,7034,7864,9176,10365,9088,8191,5415,4576,3039,3447
0500000US36015,"Chemung County, New York",85740,5075,4884,5453,5192,5215,5228,5286,4975,5184,5291,6280,6379,5979,5061,3407,2516,1879,2456
0500000US36017,"Chenango County, New York",48348,2596,2639,2982,2930,2743,2720,2515,2522,2730,3220,3649,4062,3500,3288,2276,1820,1110,1046
0500000US36019,"Clinton County, New York",80794,3945,3859,4189,6023,7824,5212,4934,5119,4261,5156,5924,5953,5542,4163,3234,2309,1658,1489
0500000US36021,"Columbia County, New York",60919,2572,3150,2951,3355,3285,3306,3209,3439,3053,4131,4851,4977,5063,4562,3308,2427,1713,1567
0500000US36023,"Cortland County, New York",48123,2527,2832,2412,4399,5791,2915,2551,2292,2587,2928,3192,3494,2656,2721,1678,1229,875,1044
0500000US36025,"Delaware County, New York",45502,1795,2192,2243,3563,2821,2263,2180,2077,2203,2785,3343,3710,3732,3373,2771,1854,1334,1263
0500000US36027,"Dutchess County, New York",293894,13631,14599,17309,21866,22024,17557,16264,16646,17218,21037,23833,23014,20196,15752,11705,8404,6294,6545
0500000US36029,"Erie County, New York",919866,50232,50843,53014,59078,62986,68701,59964,51417,50079,58711,65022,69088,62199,48694,38347,26375,20562,24554
0500000US36031,"Essex County, New York",37751,1495,1870,1633,2068,1954,2384,2133,2411,1880,2433,2932,3341,2895,2821,1886,1532,1060,1023
0500000US36033,"Franklin County, New York",50692,2463,2769,2946,3023,3803,3627,3413,2960,3076,3636,3794,3625,3476,2719,2066,1483,1011,802
0500000US36035,"Fulton County, New York",53743,2677,3099,3156,3151,3060,3171,3236,2990,3218,3775,4266,3781,4182,3110,2624,1672,1038,1537
0500000US36037,"Genesee County, New York",58112,2980,3516,3265,3453,3633,3647,3434,3053,3327,3929,4650,5104,3668,3030,2643,1982,1199,1599
0500000US36039,"Greene County, New York",47617,2029,2014,2442,2735,2970,3065,2674,2683,2504,3297,3735,3775,3698,3640,2269,1553,1197,1337
0500000US36041,"Hamilton County, New York",4575,147,167,191,291,243,138,129,217,173,271,360,596,333,334,473,178,170,164
0500000US36043,"Herkimer County, New York",62505,3214,3579,3884,4133,3851,3485,3366,3124,3537,3970,4668,4933,4510,4019,2894,1920,1642,1776
0500000US36045,"Jefferson County, New York",114448,9078,7900,6749,6937,11415,11021,8634,7294,6000,6069,6566,6310,5856,4886,3620,2331,1940,1842
0500000US36047,"Kings County, New York",2600747,193743,162283,154327,141394,171719,246449,228103,192069,167429,156836,154916,148957,138974,115282,77575,60074,43655,46962
0500000US36049,"Lewis County, New York",26719,1661,1552,1903,1659,1571,1521,1530,1383,1599,1665,1967,2094,1994,1387,1172,733,638,690
0500000US36051,"Livingston County, New York",63907,2804,3028,3500,5379,6509,3483,3545,3099,3494,4117,4856,4736,4644,3332,2850,1803,1369,1359
0500000US36053,"Madison County, New York",71359,3319,4183,3640,6378,5933,3711,3587,3556,3888,4715,5484,5596,5227,4151,2906,2244,1210,1631
0500000US36055,"Monroe County, New York",744248,41595,43403,44235,51252,53257,55056,48912,42727,40878,47478,52508,52237,49079,39080,29608,20615,14191,18137
0500000US36057,"Montgomery County, New York",49426,3034,3238,3040,3000,2901,3088,3160,2563,3037,3040,3342,3661,3357,2847,2120,1431,1148,1419
0500000US36059,"Nassau County, New York",1356564,74241,81701,84014,89088,86910,79427,76227,79487,83113,94632,104089,101140,90331,72826,53018,37045,29424,39851
0500000US36061,"New York County, New York",1632480,79897,62983,59051,68706,114772,193382,173174,129202,105332,103680,100146,94082,90711,79562,62021,44496,32235,39048
0500000US36063,"Niagara County, New York",211704,11078,10904,12945,13069,13101,13573,12308,11982,11546,13741,16089,16305,16663,12426,9222,6498,4625,5629
0500000US36065,"Oneida County, New York",230782,13161,13707,13704,15093,15838,14570,13946,12409,13039,15003,16591,16735,15336,12807,9832,6780,5466,6765
0500000US36067,"Onondaga County, New York",464242,26583,27226,28145,34190,32440,31874,29691,26742,24952,29573,33508,33947,30336,23972,17684,12409,8977,11993
0500000US36069,"Ontario County, New York",109472,5507,5890,6898,7426,7017,5947,5898,5938,5948,7546,8360,8413,8114,7353,4749,3107,2601,2760
0500000US36071,"Orange County, New York",378227,24852,26573,28230,28880,28774,21627,21576,21734,23511,26483,28094,25389,22052,17382,12423,8246,5822,6579
0500000US36073,"Orleans County, New York",41175,2113,2323,2136,2523,2448,2919,2572,2327,2280,2841,3455,3417,2877,2234,1813,1345,773,779
0500000US36075,"Oswego County, New York",119104,6521,7073,7165,9240,8956,7474,6749,6406,6637,8112,9316,9240,7977,6420,4598,2848,2231,2141
0500000US36077,"Otsego County, New York",60244,2552,2675,2771,5692,6647,2980,2837,2660,2940,3450,4080,4505,4434,3971,2871,2229,1457,1493
0500000US36079,"Putnam County, New York",99070,4418,5263,6389,6529,6173,5160,5262,5523,6124,8009,8836,7845,7486,5795,4049,2862,1640,1707
0500000US36081,"Queens County, New York",2298513,144790,123406,124069,118190,141802,191152,181757,166201,154125,157324,160948,156633,137460,109709,80054,60791,42960,47142
0500000US36083,"Rensselaer County, New York",159431,8479,8731,8858,11152,11129,11400,10541,9594,8960,10595,11534,11599,11320,9024,6068,4155,2842,3450
0500000US36085,"Richmond County, New York",474101,27356,28745,29866,29314,30067,33153,30097,28256,31891,32918,34728,33117,31268,24749,18369,12843,8563,8801
0500000US36087,"Rockland County, New York",323686,25068,25410,24524,23601,21574,19113,18099,17777,18027,19908,21779,21411,17750,15750,11450,8433,6679,7333
0500000US36089,"St. Lawrence County, New York",109558,5814,6218,6563,9808,9299,6654,6203,5354,6484,6608,7707,7798,7164,5949,4320,3011,2186,2418
0500000US36091,"Saratoga County, New York",227377,11778,13349,12969,14488,13300,13155,13676,14311,14222,17019,17983,17270,15120,13584,9866,6515,4355,4417
0500000US36093,"Schenectady County, New York",154883,9017,8893,9757,9883,10373,10115,9853,9795,9120,10068,11182,11243,10069,7941,5747,3764,3539,4524
0500000US36095,"Schoharie County, New York",31364,1350,1610,1609,2504,2081,1660,1587,1647,1591,2033,2368,2636,2329,2212,1558,1085,777,727
0500000US36097,"Schuyler County, New York",17992,915,922,978,1042,935,1120,923,873,1036,1294,1400,1554,1396,1134,997,623,480,370
0500000US36099,"Seneca County, New York",34612,1897,1651,2095,1919,2247,2454,2215,1772,2093,2314,2470,2896,2267,2129,1544,1224,666,759
0500000US36101,"Steuben County, New York",96927,5413,6000,5906,6073,5466,5498,5607,5569,5572,6309,7090,7743,6792,6071,4092,3482,2028,2216
0500000US36103,"Suffolk County, New York",1487901,80227,85048,95973,99916,97917,89629,82655,87127,91903,110247,121424,110693,96003,75133,59904,42173,29764,32165
0500000US36105,"Sullivan County, New York",75211,4229,4274,4657,4698,4252,4391,4526,3932,4484,5107,5937,6047,5125,4202,4170,2423,1606,1151
0500000US36107,"Tioga County, New York",49045,2582,2792,3142,2968,2822,2486,2682,2840,2677,3092,3819,4464,3244,3061,2229,1723,1205,1217
0500000US36109,"Tompkins County, New York",102962,4254,4152,4219,12860,17695,7037,6077,5643,4809,5015,5732,5836,6072,4626,3579,2062,1282,2012
0500000US36111,"Ulster County, New York",179303,7950,8819,9595,11075,11932,11534,10425,10587,10181,12337,14072,14550,12911,11389,8294,5236,4321,4095
0500000US36113,"Warren County, New York",64480,2836,3343,3424,3534,3553,3932,3498,3072,3891,4474,5088,5117,5225,4454,3454,2104,1646,1835
0500000US36115,"Washington County, New York",61828,2935,3561,3233,3496,3764,3687,3604,3888,3588,4385,4953,5001,4445,3707,2855,1939,1585,1202
0500000US36117,"Wayne County, New York",90856,4982,5304,5851,5575,5316,4871,4990,4833,5316,6513,7203,7382,6617,5202,4414,2632,1843,2012
0500000US36119,"Westchester County, New York",968815,54910,58160,64049,65700,60038,53931,56367,60940,62971,70366,73218,69516,59747,47664,36855,28099,20219,26065
0500000US36121,"Wyoming County, New York",40565,2071,2176,2336,2320,2518,2873,2646,2497,2267,2906,3226,3059,2916,2457,1620,1114,824,739
0500000US36123,"Yates County, New York",25009,1511,1479,1650,1831,1941,1358,1232,1182,1194,1377,1616,1902,1861,1569,1256,744,768,538
0500000US37001,"Alamance County, North Carolina",160576,9347,10049,10372,12388,10389,10216,9427,9107,9876,10960,11442,10647,10049,8716,6173,4193,3608,3617
0500000US37003,"Alexander County, North Carolina",37119,1822,1989,2337,2230,2015,2256,2065,2087,2755,2587,2761,2735,2391,2354,1791,1294,858,792
0500000US37005,"Alleghany County, North Carolina",10973,441,477,642,678,492,356,476,627,686,658,812,869,957,804,814,586,308,290
0500000US37007,"Anson County, North Carolina",25306,1196,1458,1410,1400,1750,1845,1779,1657,1493,1706,1833,1759,1677,1775,916,684,483,485
0500000US37009,"Ashe County, North Carolina",26786,1174,1184,1611,1349,1236,1357,1367,1556,1583,1740,1945,1999,2258,2156,1626,1205,708,732
0500000US37011,"Avery County, North Carolina",17501,643,649,861,1069,1155,1090,999,1014,1402,1294,1200,1140,1285,1167,996,651,482,404
0500000US37013,"Beaufort County, North Carolina",47243,2292,2590,3068,2812,2769,2263,2225,2463,2668,2858,3171,3528,3728,3787,2721,1808,1312,1180
0500000US37015,"Bertie County, North Carolina",19644,844,1035,1010,990,1230,1360,1159,926,1222,1149,1425,1648,1521,1250,1015,617,678,565
0500000US37017,"Bladen County, North Carolina",33778,1795,1908,2139,2213,1574,1895,1846,1902,2108,2068,2333,2389,2856,2237,1881,1056,866,712
0500000US37019,"Brunswick County, North Carolina",126860,5305,5697,6070,5502,5178,5706,6010,5898,6731,6943,7987,10163,12488,14473,10998,6484,2841,2386
0500000US37021,"Buncombe County, North Carolina",254474,12868,13207,13875,13767,14645,17502,17464,17486,16300,16737,16616,17457,18258,16689,11511,8206,5657,6229
0500000US37023,"Burke County, North Carolina",89712,4274,4576,5091,6188,5309,5473,4769,5056,5551,6285,6648,6671,6625,5754,4174,3217,1954,2097
0500000US37025,"Cabarrus County, North Carolina",201448,12936,13806,16397,13924,11330,11914,12792,13287,16152,15618,14116,12784,10643,8678,7026,4507,2737,2801
0500000US37027,"Caldwell County, North Carolina",81779,4137,4716,4848,4839,4483,4752,4312,4654,5109,6175,6321,6486,5481,5030,4279,2681,1929,1547
0500000US37029,"Camden County, North Carolina",10447,492,681,882,618,515,452,594,904,494,796,889,699,649,750,324,361,177,170
0500000US37031,"Carteret County, North Carolina",68920,2964,3500,3621,3597,3283,3544,3542,3508,4244,4443,5077,5684,5676,5644,4317,3113,1595,1568
0500000US37033,"Caswell County, North Carolina",22746,1058,1108,1368,1231,1309,1245,1166,1291,1398,1567,1729,2008,1678,1453,1329,700,514,594
0500000US37035,"Catawba County, North Carolina",156729,8880,9313,10754,10283,9331,9302,8608,9496,9739,11331,11517,11561,9875,9123,7015,4633,3412,2556
0500000US37037,"Chatham County, North Carolina",69791,3453,4175,4198,3696,3208,2927,3292,3820,4404,4830,5023,5440,5019,5526,3981,2624,1813,2362
0500000US37039,"Cherokee County, North Carolina",27668,1129,1232,1486,1470,1120,1212,1121,1099,1815,1646,1874,2070,2577,2827,1990,1382,903,715
0500000US37041,"Chowan County, North Carolina",14205,664,565,1029,930,512,997,769,1044,626,544,981,987,1235,1043,847,576,338,518
0500000US37043,"Clay County, North Carolina",10813,401,719,610,322,463,589,416,382,677,528,690,805,1039,1149,778,577,378,290
0500000US37045,"Cleveland County, North Carolina",97159,5389,5945,6189,6633,6545,5824,4831,5285,5774,6703,7213,6701,6709,5735,4698,2952,2266,1767
0500000US37047,"Columbus County, North Carolina",56293,2819,3489,3596,3555,3458,3420,3352,3060,3521,3657,3818,4000,3756,3442,3044,1826,1487,993
0500000US37049,"Craven County, North Carolina",103082,6684,6445,5980,6304,10213,7834,5976,6143,5191,5244,5692,6165,6668,6016,4683,3419,2216,2209
0500000US37051,"Cumberland County, North Carolina",332106,25422,22919,21363,22889,34692,32142,24792,20369,18518,18066,19029,18774,15831,12809,9380,6572,4747,3792
0500000US37053,"Currituck County, North Carolina",25796,1400,1933,1420,1523,1242,1363,1497,1575,1696,1914,2210,2136,1891,1441,1153,584,440,378
0500000US37055,"Dare County, North Carolina",35741,1677,1987,2105,1761,1561,1790,1930,2304,2239,2389,2598,2942,3277,2506,2139,1224,804,508
0500000US37057,"Davidson County, North Carolina",164664,8988,10315,10719,10252,9167,9476,9017,9704,10421,12350,12460,12600,10336,9853,7188,5759,3589,2470
0500000US37059,"Davie County, North Carolina",41991,1981,2512,2756,2672,2162,1814,2143,2427,2521,3055,3431,3096,3108,2479,2264,1896,882,792
0500000US37061,"Duplin County, North Carolina",59062,3721,4119,4043,3756,3487,3449,3230,3308,3833,3734,3982,3978,4193,3490,2499,1796,1160,1284
0500000US37063,"Durham County, North Carolina",306457,20531,18479,16850,19539,21601,28290,26932,23126,20672,19292,18728,18137,17224,13802,8881,5584,4322,4467
0500000US37065,"Edgecombe County, North Carolina",53332,3142,3015,3902,3320,3373,3335,2930,3196,2594,3196,3576,4076,3888,3533,2227,1927,1114,988
0500000US37067,"Forsyth County, North Carolina",371573,22739,24798,24398,26467,24699,24828,23275,22445,23080,24727,25700,25864,22021,19231,13715,9836,6981,6769
0500000US37069,"Franklin County, North Carolina",64902,3635,3765,4547,4132,4009,3692,3645,4066,4247,4628,4820,4892,4407,3745,2668,1944,1134,926
0500000US37071,"Gaston County, North Carolina",216585,12918,13657,14128,13698,12976,14184,13125,13120,14988,15988,15701,14626,13719,11524,8710,5509,3950,4064
0500000US37073,"Gates County, North Carolina",11563,476,717,738,711,576,656,549,504,748,907,897,1079,792,739,588,439,197,250
0500000US37075,"Graham County, North Carolina",8557,357,519,549,642,448,358,419,349,571,501,637,592,625,560,577,320,220,313
0500000US37077,"Granville County, North Carolina",58874,2899,3261,3774,3874,3688,3263,3253,2742,4833,4484,4775,4756,3753,3510,2307,1781,1144,777
0500000US37079,"Greene County, North Carolina",21008,1068,1235,1298,1269,1196,1522,1321,1340,1703,1308,1476,1661,1416,1127,769,531,348,420
0500000US37081,"Guilford County, North Carolina",523582,31196,32003,34068,39073,38584,38550,33272,33412,32090,35571,35411,34339,30273,25338,18924,13020,8964,9494
0500000US37083,"Halifax County, North Carolina",51737,2722,3131,3378,3124,2991,3113,2729,2838,2783,3189,3928,3874,3834,3430,2374,1845,1284,1170
0500000US37085,"Harnett County, North Carolina",130361,9806,9966,9627,8943,8268,9890,10433,9037,8826,8231,8004,7400,6516,5462,3949,2708,1844,1451
0500000US37087,"Haywood County, North Carolina",60433,2863,2652,3521,3144,3078,3361,3159,3009,3717,3914,4280,4581,4606,4592,3807,2907,1687,1555
0500000US37089,"Henderson County, North Carolina",113625,5529,6173,6390,6051,5283,5450,5852,6089,6877,7172,7742,8440,8073,8452,7678,5357,3407,3610
0500000US37091,"Hertford County, North Carolina",24153,1110,1021,1646,2081,1564,1532,1318,1344,1284,1419,1658,1816,1828,1673,905,763,645,546
0500000US37093,"Hoke County, North Carolina",53239,4654,3881,4166,3199,3239,5014,4822,4010,3510,3077,3254,3121,2473,2014,1150,608,457,590
0500000US37095,"Hyde County, North Carolina",5393,280,397,262,371,227,341,361,458,336,381,413,287,392,243,265,175,90,114
0500000US37097,"Iredell County, North Carolina",172525,9613,10479,12661,11536,10205,10158,9884,10718,11745,13175,13478,12807,9817,9361,6590,4703,3167,2428
0500000US37099,"Jackson County, North Carolina",42256,1950,1889,2098,4083,5257,2417,2288,2228,1971,2356,2341,2431,2971,2762,2178,1519,971,546
0500000US37101,"Johnston County, North Carolina",191172,12317,13387,15437,12996,10580,11092,11884,12988,14510,14976,13829,11671,11199,8896,6655,3594,2753,2408
0500000US37103,"Jones County, North Carolina",9695,433,560,521,563,347,710,448,541,561,561,739,919,739,600,600,378,281,194
0500000US37105,"Lee County, North Carolina",60125,3881,4132,4338,4003,3526,3899,3618,3693,3713,3984,4113,4227,3500,3178,2425,1712,1158,1025
0500000US37107,"Lenoir County, North Carolina",57227,3278,3705,3606,3553,3270,3403,3175,3244,2990,3452,4076,4488,4031,3653,2562,1850,1647,1244
0500000US37109,"Lincoln County, North Carolina",81441,4114,5129,5065,4912,4324,4527,4286,4886,5632,6387,6571,6325,5522,5124,3452,2684,1162,1339
0500000US37111,"McDowell County, North Carolina",45109,1972,3027,2581,2598,2340,2722,2386,2652,3029,3113,3210,3650,3034,2966,2190,1814,994,831
0500000US37113,"Macon County, North Carolina",34410,1683,1622,1856,1810,1567,1729,1858,1979,1324,1840,2207,2729,2553,2889,2673,1976,1078,1037
0500000US37115,"Madison County, North Carolina",21405,956,1001,1132,1601,1459,1160,1057,1247,1263,1413,1434,1687,1509,1430,1237,855,501,463
0500000US37117,"Martin County, North Carolina",23054,1233,1259,1438,1375,1181,1374,1053,1245,1115,1465,1576,1961,1749,1827,1168,991,416,628
0500000US37119,"Mecklenburg County, North Carolina",1054314,71440,72652,69029,66994,69800,90437,86965,81018,76075,74519,69084,62587,51497,40656,28313,18190,12932,12126
0500000US37121,"Mitchell County, North Carolina",15040,669,747,845,934,709,783,817,675,893,978,1036,1108,1237,1165,891,634,332,587
0500000US37123,"Montgomery County, North Carolina",27338,1513,1465,2014,1815,1538,1598,1306,1387,1701,2033,1764,1996,1951,1828,1369,832,710,518
0500000US37125,"Moore County, North Carolina",95629,5363,6083,5514,5190,4343,5073,5618,5557,5474,5706,6167,6423,6420,6247,5791,4225,3061,3374
0500000US37127,"Nash County, North Carolina",94003,5286,5809,6021,6354,5880,5586,5051,5161,5870,6288,6962,6566,6875,5752,4121,2729,1935,1757
0500000US37129,"New Hanover County, North Carolina",224231,11314,11783,12072,14804,21591,15399,14660,14119,13984,14204,14082,14875,13917,13320,9305,6252,4231,4319
0500000US37131,"Northampton County, North Carolina",20186,926,988,1074,1138,1031,1156,918,912,1034,1167,1480,1648,1813,1610,1166,916,709,500
0500000US37133,"Onslow County, North Carolina",193912,17542,13048,10818,14777,34547,21055,14959,10186,9338,7781,8197,8003,6864,5515,4415,3532,2115,1220
0500000US37135,"Orange County, North Carolina",142938,6593,8138,8593,13567,17104,9930,8014,7687,9005,9302,9240,8523,8878,7124,4586,2874,2028,1752
0500000US37137,"Pamlico County, North Carolina",12742,463,554,552,569,660,652,651,747,561,673,832,1003,1242,1221,933,585,494,350
0500000US37139,"Pasquotank County, North Carolina",39479,2486,2609,2371,2374,2825,2673,2825,2186,2334,2402,2646,2901,2480,2042,1768,1019,841,697
0500000US37141,"Pender County, North Carolina",59020,3349,3639,3890,3516,3028,3031,3389,3526,4076,4277,4329,4541,4090,3627,2796,1656,1278,982
0500000US37143,"Perquimans County, North Carolina",13459,612,694,832,760,447,673,649,801,521,808,909,966,1204,1163,988,755,347,330
0500000US37145,"Person County, North Carolina",39305,2059,2279,2469,2425,2149,2227,1800,2381,2674,2647,2835,3021,3112,2538,1789,1337,812,751
