GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US30069,"Petroleum County, Montana",453,15,4,35,23,8,6,31,18,41,30,56,45,41,11,37,37,8,7
0500000US30071,"Phillips County, Montana",4139,288,257,245,289,211,169,174,225,171,221,347,387,279,223,220,221,115,97
0500000US30073,"Pondera County, Montana",6081,416,424,412,405,311,347,343,350,247,321,425,396,499,386,237,170,174,218
0500000US30075,"Powder River County, Montana",1610,82,44,72,107,79,82,60,68,90,101,130,161,170,110,83,76,46,49
0500000US30077,"Powell County, Montana",6852,248,260,289,316,449,443,398,423,545,533,566,540,538,429,336,288,122,129
0500000US30079,"Prairie County, Montana",1325,66,76,120,59,42,29,15,71,123,51,68,143,112,139,84,39,27,61
0500000US30081,"Ravalli County, Montana",41387,1872,2091,2674,2538,1813,1687,1998,2187,2036,2604,3078,3296,3814,3548,2372,1598,1178,1003
0500000US30083,"Richland County, Montana",11405,773,787,860,761,673,743,733,614,814,676,786,813,831,608,327,227,156,223
0500000US30085,"Roosevelt County, Montana",11218,985,1129,1004,859,798,797,728,713,495,532,676,706,627,426,259,162,141,181
0500000US30087,"Rosebud County, Montana",9292,689,660,840,663,594,515,483,560,472,501,654,770,555,425,432,209,156,114
0500000US30089,"Sanders County, Montana",11414,532,555,554,664,422,380,490,573,481,545,815,1121,1149,1108,850,712,297,166
0500000US30091,"Sheridan County, Montana",3568,223,259,155,171,179,134,285,160,174,141,269,343,294,269,166,123,109,114
0500000US30093,"Silver Bow County, Montana",34514,2102,2145,1615,2199,3212,1927,1870,2217,1549,2041,2400,2701,2502,1865,1537,1088,845,699
0500000US30095,"Stillwater County, Montana",9342,443,595,604,573,413,335,480,520,534,581,692,887,796,685,497,278,258,171
0500000US30097,"Sweet Grass County, Montana",3646,155,218,280,219,117,139,131,200,155,204,304,234,329,205,303,140,191,122
0500000US30099,"Teton County, Montana",6040,393,420,370,388,292,262,321,283,335,340,416,464,425,415,297,224,196,199
0500000US30101,"Toole County, Montana",5031,241,357,216,212,385,294,334,365,229,319,388,430,467,282,152,85,117,158
0500000US30103,"Treasure County, Montana",790,32,32,47,68,35,59,19,28,31,66,37,74,97,56,36,44,10,19
0500000US30105,"Valley County, Montana",7561,434,452,483,355,512,415,401,455,347,388,518,638,556,416,395,306,260,230
0500000US30107,"Wheatland County, Montana",2108,163,164,138,139,120,90,117,162,107,108,66,197,136,148,93,72,23,65
0500000US30109,"Wibaux County, Montana",1121,66,59,81,51,53,26,57,54,21,108,105,60,92,91,57,46,36,58
0500000US30111,"Yellowstone County, Montana",156332,10117,10799,10107,9129,9749,10939,10638,9932,9327,9401,10482,10908,10271,8358,5571,4168,3042,3394
0500000US31001,"Adams County, Nebraska",31564,2091,1955,2207,2554,2360,1840,1864,1706,1488,1827,2101,2106,2152,1504,1346,970,597,896
0500000US31003,"Antelope County, Nebraska",6406,407,416,384,399,320,286,346,302,304,312,469,503,515,411,298,263,197,274
0500000US31005,"Arthur County, Nebraska",421,11,48,55,20,23,14,8,11,31,31,19,38,20,19,18,25,27,3
0500000US31007,"Banner County, Nebraska",728,47,48,42,48,26,31,24,30,54,59,63,72,59,42,42,12,19,10
0500000US31009,"Blaine County, Nebraska",502,27,21,41,29,28,15,19,31,13,47,33,34,43,44,24,25,19,9
0500000US31011,"Boone County, Nebraska",5357,349,405,278,327,289,260,284,214,272,288,385,374,465,249,287,146,218,267
0500000US31013,"Box Butte County, Nebraska",11200,728,806,835,715,602,521,614,698,634,574,757,835,1002,554,498,346,195,286
0500000US31015,"Boyd County, Nebraska",2049,125,106,144,108,50,80,109,85,99,85,142,212,158,157,138,99,73,79
0500000US31017,"Brown County, Nebraska",3058,138,202,194,136,86,161,157,106,193,170,235,238,253,164,210,133,144,138
0500000US31019,"Buffalo County, Nebraska",48834,3365,3314,2911,3781,5646,3374,3423,3040,2576,2516,2777,2823,2834,1990,1562,996,914,992
0500000US31021,"Burt County, Nebraska",6546,340,482,384,363,304,269,336,251,400,384,469,505,504,364,355,346,256,234
0500000US31023,"Butler County, Nebraska",8105,503,495,560,543,432,352,419,327,540,472,650,628,569,484,322,314,210,285
0500000US31025,"Cass County, Nebraska",25513,1514,1821,1802,1649,1338,1165,1435,1437,1648,1786,2029,1985,1810,1533,881,796,419,465
0500000US31027,"Cedar County, Nebraska",8561,554,650,581,559,432,352,422,382,448,474,614,670,632,470,362,339,263,357
0500000US31029,"Chase County, Nebraska",3803,175,244,293,215,179,180,167,225,250,223,245,295,315,165,194,135,148,155
0500000US31031,"Cherry County, Nebraska",5792,426,328,353,243,300,344,332,301,365,293,375,433,459,360,238,260,224,158
0500000US31033,"Cheyenne County, Nebraska",10012,656,616,682,663,481,664,686,459,607,673,715,714,656,452,395,300,269,324
0500000US31035,"Clay County, Nebraska",6264,388,459,408,352,359,319,332,343,280,394,446,567,406,383,291,207,157,173
0500000US31037,"Colfax County, Nebraska",10616,952,889,881,687,703,636,710,667,705,557,615,686,602,388,271,245,233,189
0500000US31039,"Cuming County, Nebraska",9039,547,490,767,619,505,375,444,393,520,497,609,806,538,436,449,438,246,360
0500000US31041,"Custer County, Nebraska",10836,641,594,857,681,514,528,564,684,503,615,786,811,743,640,534,444,356,341
0500000US31043,"Dakota County, Nebraska",20529,1743,1666,1508,1495,1529,1383,1397,1269,1050,1170,1350,1223,1075,978,621,443,288,341
0500000US31045,"Dawes County, Nebraska",8972,475,524,339,1143,1087,530,465,462,442,396,451,477,610,396,348,307,226,294
0500000US31047,"Dawson County, Nebraska",23925,1974,1868,1647,1671,1490,1611,1501,1354,1360,1487,1403,1755,1282,1072,820,630,501,499
0500000US31049,"Deuel County, Nebraska",1901,95,132,92,77,140,97,119,94,87,119,110,139,127,144,72,98,86,73
0500000US31051,"Dixon County, Nebraska",5765,376,399,404,375,326,299,260,292,316,336,370,460,435,413,195,154,141,214
0500000US31053,"Dodge County, Nebraska",36576,2415,2524,2360,2324,2360,2020,2144,2394,1988,1941,2446,2569,2271,1964,1471,1357,938,1090
0500000US31055,"Douglas County, Nebraska",549706,41820,39884,38100,36341,36724,43835,43633,38489,33024,33300,35107,33910,29894,22869,15410,10221,8382,8763
0500000US31057,"Dundy County, Nebraska",2017,114,163,174,106,97,57,110,96,128,113,129,184,113,144,85,62,45,97
0500000US31059,"Fillmore County, Nebraska",5603,254,347,295,341,313,260,321,252,273,323,436,501,389,343,283,240,208,224
0500000US31061,"Franklin County, Nebraska",3019,143,149,175,178,131,130,130,179,107,162,224,244,270,216,178,132,146,125
0500000US31063,"Frontier County, Nebraska",2624,136,128,161,232,178,113,105,103,133,149,162,184,207,172,154,119,121,67
0500000US31065,"Furnas County, Nebraska",4814,246,298,329,318,228,246,214,208,261,257,315,380,387,306,287,165,161,208
0500000US31067,"Gage County, Nebraska",21632,1245,1139,1564,1256,1069,1064,1187,1100,1392,1342,1620,1731,1520,1238,890,859,638,778
0500000US31069,"Garden County, Nebraska",1913,102,94,95,77,36,68,81,112,135,82,190,191,156,130,132,66,97,69
0500000US31071,"Garfield County, Nebraska",1958,84,121,99,102,143,72,97,99,42,78,148,139,196,177,89,84,104,84
0500000US31073,"Gosper County, Nebraska",2019,70,107,125,144,89,66,108,112,79,128,178,199,153,144,117,91,51,58
0500000US31075,"Grant County, Nebraska",682,49,46,34,50,20,36,41,29,19,30,62,53,54,47,44,27,15,26
0500000US31077,"Greeley County, Nebraska",2436,141,171,161,171,95,109,112,177,55,117,172,195,158,142,134,91,134,101
0500000US31079,"Hall County, Nebraska",61233,4609,4971,4438,4133,3921,3825,4126,4066,3581,3623,3985,4070,3260,2708,1929,1453,1014,1521
0500000US31081,"Hamilton County, Nebraska",9149,508,617,646,672,488,432,518,448,525,592,664,645,721,498,393,405,133,244
0500000US31083,"Harlan County, Nebraska",3469,219,197,227,170,158,142,146,108,223,158,266,306,253,311,161,145,143,136
0500000US31085,"Hayes County, Nebraska",957,45,58,65,40,51,63,66,68,42,19,66,80,124,37,53,19,35,26
0500000US31087,"Hitchcock County, Nebraska",2860,168,227,145,171,97,110,167,136,154,144,193,281,172,212,137,186,77,83
0500000US31089,"Holt County, Nebraska",10293,655,676,728,590,485,434,558,559,488,526,807,801,818,574,504,310,395,385
0500000US31091,"Hooker County, Nebraska",684,11,39,31,30,33,32,34,16,27,10,39,66,71,45,53,40,45,62
0500000US31093,"Howard County, Nebraska",6385,382,416,499,371,292,291,330,395,350,390,456,425,461,487,222,248,152,218
0500000US31095,"Jefferson County, Nebraska",7276,414,409,469,428,324,353,392,348,383,387,481,484,713,467,386,323,234,281
0500000US31097,"Johnson County, Nebraska",5200,226,271,282,237,439,291,397,350,297,311,468,296,384,250,225,175,114,187
0500000US31099,"Kearney County, Nebraska",6547,397,508,441,397,319,323,370,461,325,365,470,436,513,355,269,144,183,271
0500000US31101,"Keith County, Nebraska",8129,347,474,532,375,394,328,397,381,428,458,653,650,605,611,573,455,282,186
0500000US31103,"Keya Paha County, Nebraska",720,43,22,41,43,38,45,20,50,25,30,52,81,51,38,48,33,31,29
0500000US31105,"Kimball County, Nebraska",3688,231,208,259,250,128,176,166,161,207,215,263,264,265,242,203,232,140,78
0500000US31107,"Knox County, Nebraska",8496,541,517,617,541,381,320,388,385,396,451,632,699,607,526,430,369,324,372
0500000US31109,"Lancaster County, Nebraska",306357,20264,20011,19558,22335,34968,21865,21888,19602,17557,16784,17727,18698,16406,13445,9083,6029,4871,5266
0500000US31111,"Lincoln County, Nebraska",35569,2130,2264,2688,2368,1703,2004,2235,2207,2126,2076,2275,2747,2458,1799,1491,1089,1027,882
0500000US31113,"Logan County, Nebraska",919,78,42,88,68,43,33,36,74,38,48,69,73,51,74,37,20,27,20
0500000US31115,"Loup County, Nebraska",537,29,34,19,24,30,21,26,25,13,25,48,71,33,50,37,29,14,9
0500000US31117,"McPherson County, Nebraska",432,31,27,29,18,5,32,14,10,23,39,50,39,37,10,20,16,16,16
0500000US31119,"Madison County, Nebraska",35062,2545,2222,2576,2397,2419,2242,2273,2015,1932,1933,2408,2887,1867,1488,1235,932,660,1031
0500000US31121,"Merrick County, Nebraska",7829,472,511,490,468,412,385,399,497,416,459,600,576,568,370,459,310,223,214
0500000US31123,"Morrill County, Nebraska",4903,255,362,355,323,208,227,294,251,317,287,340,362,357,266,238,214,106,141
0500000US31125,"Nance County, Nebraska",3569,195,251,213,251,142,163,175,195,188,181,296,273,324,197,136,129,84,176
0500000US31127,"Nemaha County, Nebraska",7041,373,403,454,607,632,404,404,359,303,359,443,406,560,393,300,258,146,237
0500000US31129,"Nuckolls County, Nebraska",4318,213,247,253,223,215,158,244,267,149,211,281,346,360,361,177,256,190,167
0500000US31131,"Otoe County, Nebraska",15875,1034,1010,1089,989,934,802,876,866,942,946,1131,1172,1084,880,634,510,507,469
0500000US31133,"Pawnee County, Nebraska",2704,147,181,129,130,134,119,105,104,156,145,184,285,152,185,160,144,96,148
0500000US31135,"Perkins County, Nebraska",2904,185,215,173,143,103,184,170,162,156,139,179,212,239,220,107,92,103,122
0500000US31137,"Phelps County, Nebraska",9163,570,642,602,585,490,487,539,459,493,541,735,610,607,618,261,362,247,315
0500000US31139,"Pierce County, Nebraska",7175,455,540,465,485,368,323,407,417,356,437,585,523,481,449,232,222,248,182
0500000US31141,"Platte County, Nebraska",32875,2371,2169,2618,2228,2020,1846,2028,1802,1956,1812,2328,1914,2423,1690,1120,1128,689,733
0500000US31143,"Polk County, Nebraska",5244,257,368,358,362,266,194,246,296,243,329,378,396,477,305,252,235,105,177
0500000US31145,"Red Willow County, Nebraska",10870,618,567,850,780,703,565,683,559,617,547,737,889,666,452,515,420,375,327
0500000US31147,"Richardson County, Nebraska",8045,408,472,494,435,378,381,402,396,452,447,622,678,619,489,408,299,285,380
0500000US31149,"Rock County, Nebraska",1381,58,56,79,75,103,57,36,63,63,71,99,116,125,111,66,60,52,91
0500000US31151,"Saline County, Nebraska",14325,919,1085,942,1268,1328,661,761,947,1061,749,814,907,867,788,246,378,196,408
0500000US31153,"Sarpy County, Nebraska",175188,13354,14358,13653,11614,10992,12489,13468,12558,12224,11471,11741,10320,8458,6817,4526,3222,2163,1760
0500000US31155,"Saunders County, Nebraska",20953,1301,1570,1477,1357,1049,978,1232,1281,1001,1352,1713,1614,1377,1098,915,655,457,526
0500000US31157,"Scotts Bluff County, Nebraska",36509,2460,2856,2311,2346,2187,2120,2210,2040,2058,1963,2400,2536,2490,1809,1553,1097,942,1131
0500000US31159,"Seward County, Nebraska",17045,1076,1152,1090,1499,1404,854,942,857,1007,972,1150,1074,1120,849,674,561,367,397
0500000US31161,"Sheridan County, Nebraska",5241,254,307,370,372,187,205,349,255,215,314,297,413,369,369,330,233,155,247
0500000US31163,"Sherman County, Nebraska",3048,144,186,204,159,142,110,133,136,153,180,214,284,231,201,184,162,144,81
0500000US31165,"Sioux County, Nebraska",1256,82,89,54,43,79,44,109,44,39,37,79,142,127,86,64,63,46,29
0500000US31167,"Stanton County, Nebraska",6020,391,460,465,353,308,315,358,306,402,351,435,475,438,303,202,145,127,186
0500000US31169,"Thayer County, Nebraska",5133,302,341,266,252,264,200,238,290,199,314,343,332,483,379,250,238,208,234
0500000US31171,"Thomas County, Nebraska",643,18,44,41,49,32,32,46,33,64,21,18,50,62,43,37,33,14,6
0500000US31173,"Thurston County, Nebraska",7055,658,735,735,614,483,437,405,351,299,357,385,383,367,278,188,116,119,145
0500000US31175,"Valley County, Nebraska",4252,255,271,236,187,244,217,244,176,241,254,261,313,303,268,283,202,119,178
0500000US31177,"Washington County, Nebraska",20414,1148,1306,1542,1518,1170,909,1179,1088,1275,1329,1617,1698,1248,1336,637,414,556,444
0500000US31179,"Wayne County, Nebraska",9409,483,501,518,1365,1161,484,468,423,545,424,503,571,579,387,285,261,252,199
0500000US31181,"Webster County, Nebraska",3597,178,225,258,229,190,163,160,167,177,215,269,256,298,196,201,168,126,121
0500000US31183,"Wheeler County, Nebraska",846,44,46,31,46,29,39,26,35,65,56,58,82,72,71,39,67,22,18
0500000US31185,"York County, Nebraska",13832,810,873,923,961,886,794,874,697,762,738,966,971,928,780,538,570,303,458
0500000US32001,"Churchill County, Nevada",24022,1722,1796,1223,1357,1584,1586,1571,1462,1016,1471,1653,1887,1445,1446,1134,731,561,377
0500000US32003,"Clark County, Nevada",2112436,136038,142411,138641,130109,136367,157665,156586,147189,148917,145008,139375,128512,116289,103618,77194,50510,31513,26494
0500000US32005,"Douglas County, Nevada",47632,1899,2677,2346,2441,2169,2125,2404,2219,2442,2698,3507,4374,4236,4025,3315,2179,1591,985
0500000US32007,"Elko County, Nevada",52377,3770,4191,4043,3916,3381,3924,3747,3415,3401,3384,3640,3557,2817,2201,1158,912,423,497
0500000US32009,"Esmeralda County, Nevada",1102,25,84,73,30,72,75,42,76,41,49,52,97,76,156,59,45,14,36
0500000US32011,"Eureka County, Nevada",1728,82,78,168,104,31,42,91,101,131,114,197,137,203,61,75,30,37,46
0500000US32013,"Humboldt County, Nevada",17088,1293,1079,1552,1237,962,1088,1131,1195,997,1077,1147,1167,1182,702,522,337,252,168
0500000US32015,"Lander County, Nevada",5887,449,499,470,207,365,435,281,344,280,256,420,726,242,221,324,113,81,174
0500000US32017,"Lincoln County, Nevada",5203,198,179,311,554,318,368,221,373,237,452,271,303,294,367,349,225,116,67
0500000US32019,"Lyon County, Nevada",52303,2927,3691,2788,3252,2348,2930,3113,2894,3071,3142,3791,3791,4014,4046,2835,1991,802,877
0500000US32021,"Mineral County, Nevada",4471,204,333,239,170,235,227,417,189,166,256,320,374,381,257,220,234,155,94
0500000US32023,"Nye County, Nevada",43296,1794,1869,2304,2080,1887,2083,1839,1622,2599,2472,3020,3767,3694,4274,3217,2397,1277,1101
0500000US32027,"Pershing County, Nevada",6661,275,280,383,254,332,464,672,439,539,592,546,417,464,380,356,151,46,71
0500000US32029,"Storey County, Nevada",3891,123,171,90,154,125,156,122,198,210,224,397,411,272,513,378,233,86,28
0500000US32031,"Washoe County, Nevada",445551,27049,27131,28289,27404,30629,34542,30550,27494,26980,28918,30529,30478,28749,24459,18109,10648,6926,6667
0500000US32033,"White Pine County, Nevada",9858,534,542,625,691,444,706,695,768,555,631,726,650,729,542,316,296,238,170
0500000US32510,"Carson City, Nevada",54219,2825,3101,3279,3036,3314,3413,3214,3302,2845,3617,3784,4079,3911,3596,2521,1808,1130,1444
0500000US33001,"Belknap County, New Hampshire",60383,2690,3147,3518,3425,3134,3056,3174,2966,3681,4129,4959,5244,4994,4445,2973,1742,1389,1717
0500000US33003,"Carroll County, New Hampshire",47524,1813,2128,2277,2510,2222,1921,2130,1779,2938,3081,3887,4557,4259,4350,2907,1957,1452,1356
0500000US33005,"Cheshire County, New Hampshire",76109,3528,3955,3935,6278,5810,4603,4227,3796,4053,4866,5707,5962,5684,4463,3560,2098,1629,1955
0500000US33007,"Coos County, New Hampshire",32119,1267,1510,1504,1664,1646,1723,1738,1837,1830,2309,2590,2706,2761,2282,1689,1224,788,1051
0500000US33009,"Grafton County, New Hampshire",89280,3746,4082,4446,6958,7745,5555,5107,4474,4739,5487,6363,6844,6982,5448,4220,2708,2124,2252
0500000US33011,"Hillsborough County, New Hampshire",406371,21800,24133,24624,26069,26239,26406,25781,25742,25157,30483,33794,31580,26043,20546,13743,9599,6996,7636
0500000US33013,"Merrimack County, New Hampshire",147958,7096,8147,8392,10029,9846,8385,8577,8736,8911,10584,11926,12496,10291,8073,6083,3809,2714,3863
0500000US33015,"Rockingham County, New Hampshire",302479,13971,16814,18282,18641,17034,17121,16752,17032,19379,24059,27149,26447,21352,18048,11540,8101,5237,5520
0500000US33017,"Strafford County, New Hampshire",126552,6259,6781,7096,10774,13879,8011,7592,6926,7612,8050,9429,9109,7438,6357,3968,2982,2190,2099
0500000US33019,"Sullivan County, New Hampshire",43073,2063,2268,2529,2377,2296,2212,2303,2360,2582,3022,3461,3715,3475,3010,2012,1402,992,994
0500000US34001,"Atlantic County, New Jersey",272926,15767,15972,17242,17818,18833,16753,15685,14915,16862,18748,21031,20687,18073,14350,11292,7236,6051,5611
0500000US34003,"Bergen County, New Jersey",937920,49660,55896,58978,59324,54392,51611,57534,62265,63008,70274,73590,69716,58145,47231,35219,25878,20451,24748
0500000US34005,"Burlington County, New Jersey",449192,23276,26567,28393,28065,29396,27547,26984,26795,28952,32930,36651,35106,27062,23070,16705,12296,9540,9857
0500000US34007,"Camden County, New Jersey",510996,31687,32819,33055,32169,32944,35250,34585,32489,32314,35001,37206,37107,29874,23835,18357,12219,9521,10564
0500000US34009,"Cape May County, New Jersey",94549,4483,4771,4510,5266,5608,4986,4434,4412,4594,5615,7165,6780,8801,7820,5250,4202,3019,2833
0500000US34011,"Cumberland County, New Jersey",154952,10232,11016,9604,9341,10146,11363,11315,10923,9697,10394,10500,10280,8131,7013,5560,3708,2628,3101
0500000US34013,"Essex County, New Jersey",800401,52804,52383,54291,51919,54488,54321,54476,54825,58068,57949,56859,51286,43938,32871,25100,17253,12386,15184
0500000US34015,"Gloucester County, New Jersey",291372,15904,18686,19119,19609,19433,17939,17328,17876,19126,21424,22955,21140,18688,14664,10276,6737,4935,5533
0500000US34017,"Hudson County, New Jersey",679756,47441,37427,33791,33666,45586,70537,72241,58041,48681,43502,42225,36644,33990,25005,18133,13912,9222,9712
0500000US34019,"Hunterdon County, New Jersey",125717,4992,6196,8712,9275,7997,5220,5296,6574,7078,10375,12137,11586,9497,6975,5474,3580,2246,2507
0500000US34021,"Mercer County, New Jersey",373362,21113,21728,23175,27703,29609,23729,23204,23105,25588,26573,27306,25230,22527,17741,11632,8820,6607,7972
0500000US34023,"Middlesex County, New Jersey",837288,49144,50509,52099,56116,56503,58029,58442,58993,57526,58742,60179,56379,48926,38521,26303,19361,14117,17399
0500000US34025,"Monmouth County, New Jersey",627551,31705,38367,40817,42472,38021,33382,32716,34151,40126,47634,53787,51751,41494,33057,24331,15850,12516,15374
0500000US34027,"Morris County, New Jersey",498847,24949,29324,33839,34209,29182,25570,28030,28613,34002,39867,42636,38106,31478,25590,18252,13266,9889,12045
0500000US34029,"Ocean County, New Jersey",589699,40591,37917,38607,33677,32820,32498,31122,30235,30743,35300,39172,39696,37064,36435,31743,23416,17931,20732
0500000US34031,"Passaic County, New Jersey",510563,34842,33046,34573,35079,36978,34792,33374,33980,31805,34831,35727,33257,28850,22707,16376,12437,8135,9774
0500000US34033,"Salem County, New Jersey",63776,3531,4111,3851,3971,3982,3736,3531,3595,3939,4257,4918,4714,4640,3462,2692,1791,1364,1691
0500000US34035,"Somerset County, New Jersey",333316,17653,20130,23575,22656,18895,17012,19273,21500,23031,26634,28693,26566,19743,14671,11877,7840,6492,7075
0500000US34037,"Sussex County, New Jersey",143570,6605,8274,9013,9726,8788,7265,7111,7973,8848,11565,13137,12571,10527,8188,5791,3562,2262,2364
0500000US34039,"Union County, New Jersey",557320,35278,36446,37363,35840,35353,35195,36731,38959,38390,40585,41751,39180,30287,24508,17366,11473,10710,11905
0500000US34041,"Warren County, New Jersey",107088,5059,5990,6848,7147,6714,5774,5510,5864,6695,8390,9437,9081,6863,6176,3857,2814,2115,2754
0500000US35001,"Bernalillo County, New Mexico",674855,40559,42974,43748,42452,46908,51467,49760,44616,40114,41353,45036,44935,41821,34061,24213,17110,12248,11480
0500000US35003,"Catron County, New Mexico",3547,131,72,178,156,52,59,143,146,98,45,179,495,404,371,523,153,81,261
0500000US35005,"Chaves County, New Mexico",65454,4603,5500,4465,5180,4520,4043,4258,3673,3655,3589,4215,3829,4031,3064,2418,1813,1267,1331
0500000US35006,"Cibola County, New Mexico",27049,1903,1729,1809,1716,1896,1916,1880,1775,1704,1499,1722,1696,1822,1301,985,849,410,437
0500000US35007,"Colfax County, New Mexico",12522,621,704,614,651,709,604,609,653,601,701,858,916,1172,873,940,734,246,316
0500000US35009,"Curry County, New Mexico",50283,4187,3851,3450,3412,4866,4568,3926,2768,3070,2449,2768,2605,2501,1827,1444,1199,666,726
0500000US35011,"De Baca County, New Mexico",2016,74,107,194,239,31,47,120,147,112,98,229,138,103,127,103,45,35,67
0500000US35013,"Do–a Ana County, New Mexico",213849,14749,14852,15710,17170,23259,13952,13345,11906,10960,11377,12136,12452,11223,9951,7727,5770,4107,3203
0500000US35015,"Eddy County, New Mexico",56793,4122,4128,4212,3881,3772,3852,3982,3339,3148,3357,3677,3515,3784,2640,1801,1534,998,1051
0500000US35017,"Grant County, New Mexico",28382,1677,1594,1665,1711,1567,1404,1570,1574,1195,1423,1682,2294,2003,2340,1727,1398,659,899
0500000US35019,"Guadalupe County, New Mexico",4426,208,232,253,171,144,326,444,331,264,253,301,350,104,255,233,332,116,109
0500000US35021,"Harding County, New Mexico",546,24,42,27,13,3,2,29,7,25,14,20,81,89,48,36,33,24,29
0500000US35023,"Hidalgo County, New Mexico",4446,288,320,244,364,115,267,274,248,214,262,331,286,328,274,191,195,114,131
0500000US35025,"Lea County, New Mexico",69505,5617,5976,6230,5181,4884,4960,5318,4588,3859,3997,4133,3987,3256,2325,1927,1301,1073,893
0500000US35027,"Lincoln County, New Mexico",19497,930,1187,934,820,964,817,959,809,999,975,1390,1833,1644,1903,1263,1030,603,437
0500000US35028,"Los Alamos County, New Mexico",18031,974,1125,1254,1269,705,719,1193,1069,992,1270,1582,1570,1210,898,917,484,362,438
0500000US35029,"Luna County, New Mexico",24319,1796,1885,1802,1553,1734,1429,1301,997,1382,1259,1432,1304,1495,1582,1125,926,777,540
0500000US35031,"McKinley County, New Mexico",72849,5892,5850,6336,5727,5671,5542,4670,4246,4071,4122,4593,4206,3847,2660,2083,1320,1149,864
0500000US35033,"Mora County, New Mexico",4605,239,263,192,442,425,199,109,198,187,203,333,424,394,312,293,164,154,74
0500000US35035,"Otero County, New Mexico",65130,4466,4417,4154,4012,5672,4968,4342,3549,3537,3481,4016,4156,3704,3376,2655,2254,1156,1215
0500000US35037,"Quay County, New Mexico",8447,517,604,505,551,509,185,546,360,388,426,550,635,647,664,518,439,231,172
0500000US35039,"Rio Arriba County, New Mexico",39455,2683,2737,2306,2721,2404,2284,2229,2096,2377,2373,2709,2604,3082,2538,1513,994,1003,802
0500000US35041,"Roosevelt County, New Mexico",19313,1400,1343,1234,1743,2589,1417,1171,1237,710,941,1060,1043,917,836,458,397,449,368
0500000US35043,"Sandoval County, New Mexico",138815,7839,9401,10387,9500,7721,8100,8730,8448,9444,8746,9632,9942,9129,7982,5869,3521,2465,1959
0500000US35045,"San Juan County, New Mexico",128221,9260,10312,9900,8953,8492,8967,8857,8021,7385,7044,8244,8864,7081,5750,3955,2970,1966,2200
0500000US35047,"San Miguel County, New Mexico",28203,1391,1411,1634,2273,2016,1738,1406,1196,1773,1772,1925,2335,1949,1868,1372,1076,664,404
0500000US35049,"Santa Fe County, New Mexico",147514,6904,8231,8164,8115,7841,8156,8617,8701,8294,9220,10483,12107,11978,11761,8251,4918,2837,2936
0500000US35051,"Sierra County, New Mexico",11254,504,478,563,516,504,346,429,368,427,577,762,819,1081,1130,1059,887,462,342
0500000US35053,"Socorro County, New Mexico",17098,517,1513,1331,1166,1609,657,828,910,994,758,1290,1419,1085,1218,598,512,229,464
0500000US35055,"Taos County, New Mexico",32809,1478,1681,1926,1718,1701,1502,1661,1626,2015,2035,2388,2745,2740,2731,1974,1096,998,794
0500000US35057,"Torrance County, New Mexico",15534,755,798,1072,922,991,921,805,755,970,894,1108,1292,1270,1222,800,571,277,111
0500000US35059,"Union County, New Mexico",4216,266,294,206,116,345,217,336,317,214,297,260,316,231,240,196,90,159,116
0500000US35061,"Valencia County, New Mexico",75845,4488,4750,5917,5321,4805,4516,4401,4390,4475,4825,5431,5440,4968,4025,3338,2088,1519,1148
0500000US36001,"Albany County, New York",308580,15646,15307,16439,23874,32481,20211,20035,17756,17120,19380,21471,21187,19538,15494,11247,7239,6537,7618
0500000US36003,"Allegany County, New York",47400,2458,2906,2553,4767,4385,2441,2360,2537,2183,2732,3175,3565,3109,2811,1875,1482,966,1095
0500000US36005,"Bronx County, New York",1455846,108200,101462,97405,101237,120168,121589,106754,95494,89315,94966,94661,81585,71733,54167,41545,31863,20766,22936
0500000US36007,"Broome County, New York",196124,10248,10384,10812,15528,19350,11203,10755,10519,9488,11670,13798,14478,12797,10434,7779,6704,4558,5619
0500000US36009,"Cattaraugus County, New York",78175,4531,4704,5317,5385,5037,4273,4291,3879,4605,4853,5841,6016,5632,4348,3460,2424,1702,1877
0500000US36011,"Cayuga County, New York",78319,3954,4332,4521,4981,5055,4743,4791,4503,4569,5471,6108,6151,5530,4567,3119,2182,1697,2045
0500000US36013,"Chautauqua County, New York",130846,7083,6751,8313,9458,8999,8024,7117,6611,7223,8177,9445,10187,9228,7917,5320,4562,3219,3212
0500000US36015,"Chemung County, New York",86883,5101,4971,5624,5499,5564,5292,5200,4776,5500,5518,6470,6361,6009,4758,3479,2414,1858,2489
0500000US36017,"Chenango County, New York",48763,2568,2550,3214,3039,2831,2680,2521,2485,2834,3326,3801,4226,3341,3208,2210,1887,971,1071
0500000US36019,"Clinton County, New York",81224,3967,4088,4126,6155,7763,5124,4895,5144,4431,5489,6231,5943,5334,4087,3089,2242,1597,1519
0500000US36021,"Columbia County, New York",61481,2634,3164,3152,3482,3334,3339,3147,3414,3240,4276,4982,4888,5156,4453,3254,2306,1629,1631
0500000US36023,"Cortland County, New York",48334,2444,2765,2583,4479,5864,2832,2557,2559,2482,2959,3276,3372,2703,2792,1567,1196,915,989
