GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US20109,"Logan County, Kansas",2805,197,137,231,176,149,162,133,247,137,74,158,179,259,115,163,74,71,143
0500000US20111,"Lyon County, Kansas",33251,1962,2142,2132,2646,4466,2106,1791,1721,1795,1721,1791,2132,1936,1621,1089,927,690,583
0500000US20113,"McPherson County, Kansas",28567,1609,1722,1960,1998,1856,1649,1641,1556,1580,1521,1738,2151,2013,1605,1237,792,626,1313
0500000US20115,"Marion County, Kansas",11964,608,744,770,831,807,539,543,662,537,599,775,1078,707,791,610,544,362,457
0500000US20117,"Marshall County, Kansas",9749,617,650,675,607,421,482,522,584,472,481,586,844,727,566,458,316,325,416
0500000US20119,"Meade County, Kansas",4180,263,288,300,321,254,268,246,235,182,309,235,331,224,227,132,89,144,132
0500000US20121,"Miami County, Kansas",33417,1903,2361,2498,2186,1769,1549,1754,1821,2352,2145,2527,2641,2217,1781,1499,1182,591,641
0500000US20123,"Mitchell County, Kansas",6145,404,414,349,455,373,296,296,309,312,287,360,436,402,514,194,243,248,253
0500000US20125,"Montgomery County, Kansas",32521,2046,2251,2193,2006,2081,1860,1927,1801,1628,1800,2094,2289,2287,1958,1451,1074,874,901
0500000US20127,"Morris County, Kansas",5566,317,290,395,306,217,257,294,407,171,266,378,417,496,419,271,231,189,245
0500000US20129,"Morton County, Kansas",2754,132,251,170,260,79,147,222,105,126,152,180,189,163,163,154,131,47,83
0500000US20131,"Nemaha County, Kansas",10121,745,758,707,706,582,483,569,521,525,526,639,574,794,526,376,312,312,466
0500000US20133,"Neosho County, Kansas",16108,1107,957,1245,1176,845,925,848,905,838,874,1028,1191,1074,899,742,542,376,536
0500000US20135,"Ness County, Kansas",2876,189,147,194,113,131,138,173,106,110,136,197,269,246,226,135,145,91,130
0500000US20137,"Norton County, Kansas",5446,338,223,312,294,287,383,443,304,278,331,388,307,441,354,204,77,174,308
0500000US20139,"Osage County, Kansas",15881,883,1105,1020,1017,864,768,773,989,732,939,1100,1392,1194,1016,726,474,534,355
0500000US20141,"Osborne County, Kansas",3530,207,189,224,178,196,199,205,149,166,150,221,333,251,248,143,145,149,177
0500000US20143,"Ottawa County, Kansas",5822,300,317,426,409,286,246,285,362,351,336,417,510,420,368,263,165,205,156
0500000US20145,"Pawnee County, Kansas",6629,321,381,199,440,332,455,426,515,293,394,493,341,695,441,245,367,220,71
0500000US20147,"Phillips County, Kansas",5340,307,397,285,299,324,271,281,273,266,271,326,424,397,384,285,262,134,154
0500000US20149,"Pottawatomie County, Kansas",23847,1862,2180,1834,1658,1232,1365,1637,1519,1654,1269,1377,1639,1258,1173,793,589,353,455
0500000US20151,"Pratt County, Kansas",9452,744,637,668,701,600,557,489,449,461,485,485,655,736,561,325,388,298,213
0500000US20153,"Rawlins County, Kansas",2502,140,148,144,89,135,121,124,151,113,111,165,218,171,203,137,154,94,84
0500000US20155,"Reno County, Kansas",62765,3541,3904,4294,4252,3705,3784,3786,3847,3407,3621,3807,4198,4499,3559,2855,2117,1834,1755
0500000US20157,"Republic County, Kansas",4658,242,262,298,216,226,180,224,216,209,212,319,355,422,382,233,276,150,236
0500000US20159,"Rice County, Kansas",9658,583,773,481,720,867,542,511,458,490,499,570,659,705,567,404,227,312,290
0500000US20161,"Riley County, Kansas",75056,4212,3340,3046,7851,18860,7707,5567,4381,2499,2578,2637,3060,2628,2212,1635,1170,505,1168
0500000US20163,"Rooks County, Kansas",5053,323,281,314,327,222,255,304,310,208,267,307,504,313,296,269,195,174,184
0500000US20165,"Rush County, Kansas",3022,185,184,164,161,143,136,186,158,121,192,172,228,241,177,167,103,146,158
0500000US20167,"Russell County, Kansas",6948,399,443,381,431,253,345,350,331,379,332,626,495,546,372,461,460,122,222
0500000US20169,"Saline County, Kansas",54701,3491,3395,3813,3413,3499,3534,3342,3674,2864,3201,3514,3890,3659,2827,2417,1503,1404,1261
0500000US20171,"Scott County, Kansas",4917,339,385,390,268,314,251,260,278,305,379,220,311,326,233,210,158,115,175
0500000US20173,"Sedgwick County, Kansas",513375,36221,37317,37575,34300,35350,37679,35817,32259,30217,29320,30704,33639,30923,24732,17362,11815,8910,9235
0500000US20175,"Seward County, Kansas",22349,2016,2184,1826,1812,1588,1982,1565,1231,1378,1266,1290,900,1212,608,498,479,225,289
0500000US20177,"Shawnee County, Kansas",177852,11223,12346,11561,11477,10667,11191,10997,11584,9333,10340,11277,12204,12352,10445,7278,5347,4095,4135
0500000US20179,"Sheridan County, Kansas",2506,139,183,163,133,71,162,112,149,145,109,157,201,193,179,119,121,78,92
0500000US20181,"Sherman County, Kansas",5938,395,328,453,340,327,379,220,576,430,296,196,436,448,360,233,259,83,179
0500000US20183,"Smith County, Kansas",3627,188,166,230,197,145,137,181,181,171,154,263,290,333,277,197,166,160,191
0500000US20185,"Stafford County, Kansas",4181,261,218,313,269,234,193,257,188,185,244,278,342,318,254,164,157,167,139
0500000US20187,"Stanton County, Kansas",2052,151,166,204,163,93,181,63,167,67,96,129,86,135,57,90,57,99,48
0500000US20189,"Stevens County, Kansas",5603,419,453,524,331,355,327,381,412,250,338,280,391,326,272,170,154,107,113
0500000US20191,"Sumner County, Kansas",23114,1394,1590,1727,1530,1257,1259,1233,1336,1252,1328,1522,1802,1654,1262,1018,776,484,690
0500000US20193,"Thomas County, Kansas",7810,563,485,461,702,584,527,466,449,375,447,405,504,566,387,280,329,129,151
0500000US20195,"Trego County, Kansas",2840,104,100,172,162,169,151,113,157,153,194,150,192,305,172,180,73,122,171
0500000US20197,"Wabaunsee County, Kansas",6889,406,480,464,487,328,294,342,321,410,379,502,576,555,443,339,239,145,179
0500000US20199,"Wallace County, Kansas",1574,103,132,110,82,77,102,67,72,97,45,128,104,106,107,73,28,65,76
0500000US20201,"Washington County, Kansas",5493,366,310,355,283,322,254,273,323,241,286,362,406,403,307,315,279,169,239
0500000US20203,"Wichita County, Kansas",2130,114,169,95,173,79,179,135,50,129,131,148,153,175,129,90,48,63,70
0500000US20205,"Wilson County, Kansas",8688,585,472,662,563,409,437,434,500,393,510,527,607,763,500,527,292,237,270
0500000US20207,"Woodson County, Kansas",3157,186,195,190,178,100,138,188,208,141,146,198,235,283,243,191,125,94,118
0500000US20209,"Wyandotte County, Kansas",164861,13287,13206,12535,10880,10541,12727,12046,11394,9949,9386,9620,9969,9481,6911,5005,3349,2299,2276
0500000US21001,"Adair County, Kentucky",19222,973,944,1114,1561,1431,1216,1023,859,1254,1263,1328,1336,1349,1185,976,517,649,244
0500000US21003,"Allen County, Kentucky",20944,1352,1343,1469,1212,1151,1391,1270,1136,1266,1374,1474,1585,1293,1294,922,588,389,435
0500000US21005,"Anderson County, Kentucky",22409,1434,1577,1371,1261,1397,1333,1244,1229,1636,1656,1771,1452,1589,1313,831,729,274,312
0500000US21007,"Ballard County, Kentucky",8032,421,417,606,516,448,387,403,431,504,514,545,545,629,534,411,363,165,193
0500000US21009,"Barren County, Kentucky",43884,2814,2808,3025,2790,2575,2559,2461,2528,2741,2837,3239,3161,2821,2348,1950,1441,819,967
0500000US21011,"Bath County, Kentucky",12355,830,807,1016,871,621,698,610,612,907,810,866,942,768,551,601,302,291,252
0500000US21013,"Bell County, Kentucky",26791,1603,1574,1572,1534,1586,1757,1528,1714,1439,1800,1846,2117,1742,1603,1437,938,581,420
0500000US21015,"Boone County, Kentucky",130820,8689,9330,10543,8997,7520,7883,8287,8313,9937,9177,8963,8577,7740,6055,4564,2799,1792,1654
0500000US21017,"Bourbon County, Kentucky",20058,1235,1285,1267,1165,1046,1354,1102,1234,1051,1349,1522,1280,1368,1188,999,726,579,308
0500000US21019,"Boyd County, Kentucky",47682,2772,3107,2472,2825,2397,2812,2857,3265,2779,3151,3387,3253,3591,2809,2308,1648,1029,1220
0500000US21021,"Boyle County, Kentucky",29972,1506,1483,1932,2413,2612,1686,1539,1671,1773,1901,1990,2008,1897,1965,1115,978,802,701
0500000US21023,"Bracken County, Kentucky",8305,530,559,557,503,430,522,461,388,640,549,597,701,527,476,326,226,122,191
0500000US21025,"Breathitt County, Kentucky",12977,815,587,764,741,863,827,725,806,886,869,994,994,969,895,483,310,249,200
0500000US21027,"Breckinridge County, Kentucky",20176,1156,976,1636,1305,1053,1069,1028,1128,1178,1286,1481,1302,1690,1411,1034,697,423,323
0500000US21029,"Bullitt County, Kentucky",80171,4084,4537,5624,5233,4796,5211,4896,5256,5412,5951,5973,5327,5589,4194,3596,2045,1191,1256
0500000US21031,"Butler County, Kentucky",12764,744,802,815,784,630,795,795,842,770,800,881,858,942,670,703,429,218,286
0500000US21033,"Caldwell County, Kentucky",12702,695,889,796,726,639,844,686,619,727,780,801,1044,803,739,766,415,338,395
0500000US21035,"Calloway County, Kentucky",38837,1978,1968,1941,3602,5192,2382,2053,2358,1665,2239,2325,2233,2365,2209,1571,1244,731,781
0500000US21037,"Campbell County, Kentucky",92861,5388,5608,5244,6461,6455,6937,6258,6180,5240,5550,6392,6549,6482,4649,3641,2298,1848,1681
0500000US21039,"Carlisle County, Kentucky",4784,314,252,353,272,238,276,270,220,345,298,326,263,370,259,272,186,144,126
0500000US21041,"Carroll County, Kentucky",10671,792,852,734,500,615,800,619,605,820,630,679,884,531,577,389,288,150,206
0500000US21043,"Carter County, Kentucky",27159,1659,1415,1948,1800,1721,1711,1384,1516,1650,1865,1789,1683,2052,1507,1436,940,555,528
0500000US21045,"Casey County, Kentucky",15885,940,1005,990,1002,942,920,818,825,1088,1033,1055,1013,1092,1046,843,623,339,311
0500000US21047,"Christian County, Kentucky",71414,6672,5463,4671,4678,9283,6911,4815,3655,3978,3291,3122,3030,3234,2647,2116,1651,1168,1029
0500000US21049,"Clark County, Kentucky",35971,2239,2007,2411,2093,1939,2339,2063,2006,2392,2608,2616,2515,2435,2081,1654,1282,624,667
0500000US21051,"Clay County, Kentucky",20368,1216,1255,1152,1078,1127,1531,1482,1477,1392,1447,1483,1438,1285,1147,737,556,353,212
0500000US21053,"Clinton County, Kentucky",10193,665,550,692,693,464,615,594,547,606,674,699,747,702,622,511,345,239,228
0500000US21055,"Crittenden County, Kentucky",9000,487,471,704,496,475,498,475,515,558,543,627,641,689,589,475,260,311,186
0500000US21057,"Cumberland County, Kentucky",6697,422,453,367,274,306,446,345,325,336,393,494,625,471,362,471,304,161,142
0500000US21059,"Daviess County, Kentucky",100474,6773,6565,7174,6307,5869,6614,6116,5997,6315,5947,6573,6886,6559,5964,3671,2881,2225,2038
0500000US21061,"Edmonson County, Kentucky",12138,553,501,753,769,765,687,659,782,750,824,845,938,865,772,696,476,250,253
0500000US21063,"Elliott County, Kentucky",7510,350,390,396,342,501,530,495,583,541,444,515,571,427,482,346,325,157,115
0500000US21065,"Estill County, Kentucky",14224,786,920,824,797,785,847,767,593,1132,1020,1107,1097,903,830,801,506,246,263
0500000US21067,"Fayette County, Kentucky",320601,19563,18946,18005,22135,33780,26285,23353,22339,19729,19071,18919,19810,17127,14898,9992,6953,4925,4771
0500000US21069,"Fleming County, Kentucky",14513,1055,942,955,890,809,841,777,749,938,936,1057,1008,1019,798,767,376,336,260
0500000US21071,"Floyd County, Kentucky",36456,2176,2089,2279,2193,2066,2214,2093,2035,2535,2475,2546,2780,2597,2282,1711,1183,696,506
0500000US21073,"Franklin County, Kentucky",50529,2898,2712,3190,3137,3052,3618,3100,2898,3235,3372,3591,3698,3423,3019,2242,1196,1242,906
0500000US21075,"Fulton County, Kentucky",6130,393,352,405,271,363,440,372,289,282,440,391,349,553,437,279,226,164,124
0500000US21077,"Gallatin County, Kentucky",8737,570,555,625,610,535,586,491,505,558,632,654,662,561,491,299,164,143,96
0500000US21079,"Garrard County, Kentucky",17445,989,1094,1157,975,840,883,983,995,1139,1196,1391,1459,1223,1083,763,660,314,301
0500000US21081,"Grant County, Kentucky",24951,1765,2217,1613,1734,1515,1516,1712,1594,1340,1744,1707,1757,1333,1158,960,659,379,248
0500000US21083,"Graves County, Kentucky",37248,2218,2426,2669,2612,2145,2327,2012,2329,2010,2228,2529,2767,2187,2220,1638,1339,847,745
0500000US21085,"Grayson County, Kentucky",26247,1631,1645,1843,1744,1516,1613,1458,1591,1629,1618,1735,1839,1862,1536,1204,853,514,416
0500000US21087,"Green County, Kentucky",10979,588,576,717,663,495,628,606,554,723,695,827,773,923,706,594,330,361,220
0500000US21089,"Greenup County, Kentucky",35555,1897,2155,2268,2012,1886,2033,1800,2187,2143,2417,2460,2688,2396,2342,1835,1407,909,720
0500000US21091,"Hancock County, Kentucky",8720,574,541,660,624,493,490,436,555,450,622,660,626,518,428,459,302,154,128
0500000US21093,"Hardin County, Kentucky",108527,7245,7211,7700,7212,7443,7539,7211,7123,6741,6789,7618,7505,6338,5402,3527,2638,1707,1578
0500000US21095,"Harlan County, Kentucky",26699,1680,1903,1532,1489,1398,1733,1592,1509,1625,1691,1871,1775,2123,1757,1201,910,462,448
0500000US21097,"Harrison County, Kentucky",18722,1139,1124,1172,1277,1066,1055,965,978,1225,1232,1479,1374,1370,1125,808,757,300,276
0500000US21099,"Hart County, Kentucky",18729,1349,1211,1277,1222,1069,1169,951,1022,1033,1166,1480,1414,1302,888,903,713,242,318
0500000US21101,"Henderson County, Kentucky",45829,2736,2903,3123,2689,2408,3079,2649,2745,3017,2907,3074,3414,3196,2588,2113,1361,884,943
0500000US21103,"Henry County, Kentucky",15911,943,967,1161,1057,889,860,892,976,928,1028,1162,1136,1207,981,705,458,291,270
0500000US21105,"Hickman County, Kentucky",4510,198,169,354,347,157,137,227,366,196,318,278,233,433,324,255,167,168,183
0500000US21107,"Hopkins County, Kentucky",45331,2670,2950,3007,2712,2367,2890,2619,2606,2871,2899,3041,3454,3088,2810,2047,1595,1122,583
0500000US21109,"Jackson County, Kentucky",13369,814,761,904,799,712,768,723,651,1139,923,954,1129,818,686,729,403,329,127
0500000US21111,"Jefferson County, Kentucky",767419,48537,46481,47668,46027,48348,59521,53622,49155,46893,47406,49589,53349,50024,41379,29259,19513,14962,15686
0500000US21113,"Jessamine County, Kentucky",53032,3425,3670,3646,3772,3745,3209,3414,3240,3274,3646,3388,3596,3220,2522,2147,1401,964,753
0500000US21115,"Johnson County, Kentucky",22634,1369,1457,1390,1339,1196,1320,1300,1343,1574,1584,1568,1633,1554,1585,914,735,360,413
0500000US21117,"Kenton County, Kentucky",165668,11090,12074,10164,9893,9918,12506,11984,11563,10151,10093,11276,11490,10355,8024,6098,3823,2574,2592
0500000US21119,"Knott County, Kentucky",15260,817,809,892,1066,1113,864,750,767,1008,994,1170,1158,1159,1017,653,540,284,199
0500000US21121,"Knox County, Kentucky",31365,2009,1986,2035,2227,2092,2068,1791,1450,2238,2049,2106,1977,1970,1689,1445,1164,584,485
0500000US21123,"Larue County, Kentucky",14204,764,930,904,925,736,799,795,1024,893,825,1041,1130,1007,865,516,508,330,212
0500000US21125,"Laurel County, Kentucky",60357,3682,3583,4093,3851,3504,4005,3640,3818,3960,4230,4326,3871,4103,3348,2525,1577,1467,774
0500000US21127,"Lawrence County, Kentucky",15671,1043,1073,1022,886,829,949,853,928,1024,1036,1086,1192,1074,1016,655,439,309,257
0500000US21129,"Lee County, Kentucky",6881,369,365,405,522,258,428,403,432,406,485,571,549,492,464,302,197,126,107
0500000US21131,"Leslie County, Kentucky",10283,577,494,777,525,565,706,593,566,666,693,778,737,814,643,418,407,171,153
0500000US21133,"Letcher County, Kentucky",22295,1290,943,1790,1263,1081,1280,1332,1374,1385,1447,1593,1825,1564,1656,963,721,554,234
0500000US21135,"Lewis County, Kentucky",13417,803,750,941,693,788,819,698,693,944,876,985,1094,935,778,657,483,237,243
0500000US21137,"Lincoln County, Kentucky",24476,1625,1809,1374,1446,1272,1558,1369,1404,1500,1648,1799,1770,1536,1354,1195,889,583,345
0500000US21139,"Livingston County, Kentucky",9235,517,489,577,492,434,502,452,596,461,589,691,792,701,594,580,346,249,173
0500000US21141,"Logan County, Kentucky",26902,1724,1570,1953,1721,1513,1647,1539,1562,1616,1552,1883,1984,1743,1557,1199,981,694,464
0500000US21143,"Lyon County, Kentucky",8271,273,376,295,300,464,482,380,517,429,562,571,609,804,773,584,535,151,166
0500000US21145,"McCracken County, Kentucky",65268,4049,3544,4411,3672,3651,3855,3762,3811,4160,4112,4253,4551,4786,3971,3167,2289,1476,1748
0500000US21147,"McCreary County, Kentucky",17465,1085,1017,1170,1066,1012,1249,1148,1101,1271,1243,1236,1137,1058,1161,540,671,175,125
0500000US21149,"McLean County, Kentucky",9283,513,617,649,564,484,501,483,674,396,626,667,643,681,597,453,316,249,170
0500000US21151,"Madison County, Kentucky",90802,5146,5464,5203,8262,11092,6021,5203,5649,5382,5472,5337,5287,5153,4480,2964,2095,1171,1421
0500000US21153,"Magoffin County, Kentucky",12491,777,676,905,749,648,776,664,691,852,886,920,763,1091,699,563,308,235,288
0500000US21155,"Marion County, Kentucky",19244,1148,1290,1441,1262,1216,1174,970,1272,1033,1267,1345,1478,1174,1081,837,599,325,332
0500000US21157,"Marshall County, Kentucky",31192,1737,1896,1640,1696,1545,1747,1600,1796,1969,1983,2161,2468,2192,2301,1557,1268,874,762
0500000US21159,"Martin County, Kentucky",11648,558,614,730,605,671,943,968,839,809,785,790,671,838,755,374,319,193,186
0500000US21161,"Mason County, Kentucky",17112,1024,1226,991,1001,1112,1001,1038,1012,947,1098,1231,1355,1087,1091,692,520,267,419
0500000US21163,"Meade County, Kentucky",28182,1507,2202,1533,1906,1732,1829,1967,1933,1788,1878,2058,2128,1784,1392,1039,708,577,221
0500000US21165,"Menifee County, Kentucky",6443,363,307,423,373,278,422,417,288,384,437,464,498,487,503,254,304,196,45
0500000US21167,"Mercer County, Kentucky",21592,1260,1414,1274,1193,1355,1216,1139,1187,1226,1497,1623,1603,1620,1447,904,637,595,402
0500000US21169,"Metcalfe County, Kentucky",10036,641,504,778,531,550,585,503,498,614,639,748,875,686,535,569,284,384,112
0500000US21171,"Monroe County, Kentucky",10627,678,563,764,613,593,600,566,719,572,640,808,907,648,625,513,370,235,213
0500000US21173,"Montgomery County, Kentucky",27884,1851,1928,1789,1667,1611,1906,1601,1710,1900,1984,2044,1887,1610,1556,1152,846,475,367
0500000US21175,"Morgan County, Kentucky",13288,636,569,754,731,753,1029,947,841,1014,1009,873,1044,902,726,606,426,241,187
0500000US21177,"Muhlenberg County, Kentucky",30951,1651,1326,2139,2182,1913,1879,1940,1643,2055,2127,2103,2275,1955,1777,1535,1120,832,499
0500000US21179,"Nelson County, Kentucky",45650,2868,3062,2988,3010,2742,2972,2595,2760,2940,3090,3327,3124,3197,2618,1770,1157,583,847
0500000US21181,"Nicholas County, Kentucky",7153,468,484,465,431,446,415,361,428,433,471,529,571,445,356,365,203,170,112
0500000US21183,"Ohio County, Kentucky",24071,1405,1757,1841,1432,1265,1401,1430,1405,1514,1443,1695,1483,1754,1516,987,907,447,389
0500000US21185,"Oldham County, Kentucky",65967,3365,4405,5669,5201,3708,3153,3560,4951,4903,5422,5027,4468,3751,3024,2462,1468,758,672
0500000US21187,"Owen County, Kentucky",10796,550,959,469,603,641,608,559,596,747,741,741,867,784,513,686,251,279,202
0500000US21189,"Owsley County, Kentucky",4442,355,192,212,219,375,209,217,298,229,253,321,296,422,292,203,162,92,95
0500000US21191,"Pendleton County, Kentucky",14572,890,957,926,911,822,947,757,979,724,1040,1169,1196,992,853,562,418,181,248
0500000US21193,"Perry County, Kentucky",26624,1680,1298,2007,1531,1361,1640,1594,1769,1614,1840,1972,2095,1874,1402,1261,1009,327,350
0500000US21195,"Pike County, Kentucky",59497,3264,3247,3537,3716,3479,3536,3263,3825,3687,4076,4176,4872,4058,3915,2667,2170,1054,955
0500000US21197,"Powell County, Kentucky",12304,804,831,847,754,689,773,814,945,635,855,822,828,801,664,549,389,149,155
0500000US21199,"Pulaski County, Kentucky",64350,3819,3795,4255,3748,3577,3980,3590,3789,3801,4312,4705,4476,4498,3886,3258,2092,1371,1398
0500000US21201,"Robertson County, Kentucky",2123,151,166,128,99,72,118,116,116,118,139,171,174,99,128,138,117,25,48
0500000US21203,"Rockcastle County, Kentucky",16820,936,1081,1006,1009,912,1008,940,1028,964,1185,1330,1259,1168,875,911,544,314,350
0500000US21205,"Rowan County, Kentucky",24507,1335,1185,1342,2904,3486,1770,1192,1174,1377,1296,1465,1316,1326,1141,817,667,405,309
0500000US21207,"Russell County, Kentucky",17778,1047,1220,1002,1063,881,1047,960,951,1044,1142,1384,1262,1264,1080,982,634,487,328
0500000US21209,"Scott County, Kentucky",54667,3594,4031,3973,3860,3609,3519,3745,4312,3760,3909,3547,3746,2582,2600,1613,910,698,659
0500000US21211,"Shelby County, Kentucky",47325,3131,2874,3104,3148,2683,2998,3012,3102,3007,3517,3318,3078,3111,2756,1810,1077,883,716
0500000US21213,"Simpson County, Kentucky",18183,1172,1399,1112,1140,1080,1223,1040,1182,973,1147,1228,1120,1381,895,950,526,369,246
0500000US21215,"Spencer County, Kentucky",18680,1029,1128,1291,1266,978,881,1071,1199,1363,1568,1522,1741,1126,845,779,496,217,180
0500000US21217,"Taylor County, Kentucky",25571,1625,1586,1585,2069,2021,1696,1496,1382,1206,1449,1602,1981,1421,1232,1276,673,683,588
0500000US21219,"Todd County, Kentucky",12316,849,887,1008,777,649,792,791,736,722,764,776,809,835,492,600,468,177,184
0500000US21221,"Trigg County, Kentucky",14449,871,889,823,1025,528,730,618,914,697,921,991,927,1307,1061,879,568,419,281
0500000US21223,"Trimble County, Kentucky",8558,447,347,718,617,418,497,420,475,591,644,618,737,564,464,461,282,105,153
0500000US21225,"Union County, Kentucky",14638,798,798,693,1085,1739,934,749,812,834,853,946,988,1039,918,573,387,249,243
0500000US21227,"Warren County, Kentucky",128652,8274,7479,8695,11997,14180,9382,7856,8473,7180,7231,7487,7574,6561,5458,4336,3211,1819,1459
0500000US21229,"Washington County, Kentucky",12023,726,797,858,736,711,748,587,725,701,722,926,907,728,747,500,336,354,214
0500000US21231,"Wayne County, Kentucky",20546,1196,1083,1292,1160,1112,1183,1178,1433,1124,1336,1370,1463,1492,1237,1162,721,610,394
0500000US21233,"Webster County, Kentucky",13068,784,902,841,745,752,815,750,895,694,869,846,875,1031,685,639,437,290,218
0500000US21235,"Whitley County, Kentucky",36131,2717,2349,2560,2724,2705,2334,1978,2225,1900,2231,2274,2267,2165,1591,1788,1168,508,647
0500000US21237,"Wolfe County, Kentucky",7207,455,399,515,409,255,515,337,503,432,425,526,537,523,531,302,233,178,132
0500000US21239,"Woodford County, Kentucky",26318,1471,1714,1521,1821,1489,1272,1426,1757,1482,1752,1854,1890,2199,1724,1214,803,429,500
0500000US22001,"Acadia Parish, Louisiana",62457,4373,4696,4557,4172,3454,4427,4007,4040,3471,3756,4145,4373,3706,3208,2281,1676,1058,1057
0500000US22003,"Allen Parish, Louisiana",25618,1625,1547,1611,1420,1520,1817,1932,1935,1747,1877,1830,1600,1382,1414,933,642,451,335
0500000US22005,"Ascension Parish, Louisiana",123114,8738,9956,8886,8764,6997,8125,8933,9431,8263,8518,8217,7352,6924,5101,3746,2280,1572,1311
0500000US22007,"Assumption Parish, Louisiana",22478,1219,1109,1752,1441,1471,1350,1357,1296,1244,1443,1624,1813,1457,1307,1076,751,343,425
0500000US22009,"Avoyelles Parish, Louisiana",40669,2713,2064,3193,2470,2472,2908,2676,2796,2284,2313,2697,2784,2502,2272,1616,1296,938,675
0500000US22011,"Beauregard Parish, Louisiana",37043,2485,1991,3061,2484,2338,2480,2474,2279,2406,2381,2259,2475,2230,1713,1700,886,754,647
0500000US22013,"Bienville Parish, Louisiana",13564,832,727,972,717,860,837,745,774,683,796,930,1010,927,848,607,608,381,310
0500000US22015,"Bossier Parish, Louisiana",126499,8781,8998,8634,8000,8542,9587,9867,9148,7591,7449,7349,7929,7148,5336,4702,3464,2073,1901
0500000US22017,"Caddo Parish, Louisiana",245831,16802,15596,16848,15190,15492,17714,16644,15771,13794,14042,14782,16143,16412,13652,9758,6722,5157,5312
0500000US22019,"Calcasieu Parish, Louisiana",201619,14344,14464,13413,12674,13294,15663,14105,13373,11218,11651,12251,14105,11682,10134,7149,5226,3741,3132
0500000US22021,"Caldwell Parish, Louisiana",9992,623,787,574,514,746,696,588,502,587,613,705,663,582,569,541,327,220,155
0500000US22023,"Cameron Parish, Louisiana",6930,408,271,549,567,326,388,129,270,615,523,572,583,621,365,274,174,155,140
0500000US22025,"Catahoula Parish, Louisiana",9766,574,596,605,509,821,607,702,759,570,466,530,638,750,505,413,333,229,159
0500000US22027,"Claiborne Parish, Louisiana",15985,797,906,698,774,852,1502,871,1069,1219,1044,1081,1130,1028,816,884,602,367,345
0500000US22029,"Concordia Parish, Louisiana",19778,1244,1331,1328,1103,1489,1390,1273,1200,1133,1110,1155,1444,1238,991,944,658,442,305
0500000US22031,"De Soto Parish, Louisiana",27289,1765,1976,1815,1666,1553,1595,1739,1723,1640,1667,1730,2107,1614,1588,1188,841,629,453
0500000US22033,"East Baton Rouge Parish, Louisiana",443763,29247,27759,27641,31581,46954,34267,30722,28136,24398,23897,25438,27344,25477,21514,15557,10306,6867,6658
0500000US22035,"East Carroll Parish, Louisiana",7096,474,346,368,246,777,852,586,439,352,445,375,495,345,323,242,196,166,69
0500000US22037,"East Feliciana Parish, Louisiana",19371,927,934,1015,1102,1129,1279,1390,1276,1062,1335,1440,1708,1471,1291,760,642,379,231
0500000US22039,"Evangeline Parish, Louisiana",33589,2274,2408,2271,2571,2210,2440,2202,2070,1733,2016,2210,1899,2216,1890,1054,1021,707,397
0500000US22041,"Franklin Parish, Louisiana",20238,1401,1601,1310,1258,1139,1360,1181,1373,1102,967,1262,1303,1408,1121,869,786,528,269
0500000US22043,"Grant Parish, Louisiana",22340,1260,1348,1225,1256,1252,1852,1915,1843,1436,1480,1511,1521,1159,1017,972,662,392,239
0500000US22045,"Iberia Parish, Louisiana",71887,5221,5159,5382,4957,4403,4953,4430,4776,3526,4226,4827,4688,4939,3598,2504,1877,1223,1198
0500000US22047,"Iberville Parish, Louisiana",32822,1833,1763,2153,1799,2239,2488,2519,2261,1902,2140,2342,2377,2033,1609,1330,820,733,481
0500000US22049,"Jackson Parish, Louisiana",15879,883,916,1095,801,952,1016,989,1069,877,933,1025,1130,1005,1045,734,613,505,291
0500000US22051,"Jefferson Parish, Louisiana",434850,28222,26372,26010,23654,25068,31948,31411,27993,26047,26284,29192,30909,29407,25172,17500,12426,8643,8592
0500000US22053,"Jefferson Davis Parish, Louisiana",31441,2226,2029,2346,2183,1875,1997,1925,2195,1536,1698,2095,1881,2390,1540,1288,1000,525,712
0500000US22055,"Lafayette Parish, Louisiana",241973,16669,16422,15164,15334,16464,20798,19390,18083,13752,14269,14874,15048,14974,11522,7016,5075,3556,3563
0500000US22057,"Lafourche Parish, Louisiana",98108,6309,6225,6736,6455,5814,7221,6708,6616,5223,6252,6984,6505,6303,4913,3704,2765,1796,1579
0500000US22059,"LaSalle Parish, Louisiana",14936,879,861,1078,1046,1067,1007,926,899,1003,956,911,751,1058,910,583,470,291,240
0500000US22061,"Lincoln Parish, Louisiana",47246,2709,2481,2673,4736,8823,3138,2827,2776,1832,2034,2325,2395,2168,2048,1495,1206,811,769
0500000US22063,"Livingston Parish, Louisiana",138928,9222,9922,10730,9612,7653,9899,9880,9859,9844,9248,8999,7678,8441,6672,4729,3179,1760,1601
