GEO_ID,NAME,YEAR,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US36001,"Albany County, New York",2020,306165,15410,14967,16027,23098,31581,21062,19551,18763,16340,17620,19516,20877,19482,16680,13037,8152,6028,7974
0500000US36003,"Allegany County, New York",2020,46304,2353,2476,2732,4666,4171,2299,2316,2450,2194,2537,2784,3319,3281,2924,2163,1423,991,1225
0500000US36005,"Bronx County, New York",2020,1427056,102679,95779,98933,95177,104304,120781,106551,94054,86366,87182,91147,86106,73840,58573,44298,33559,22928,24799
0500000US36007,"Broome County, New York",2020,192042,9969,10259,10316,14697,19245,11254,10245,10535,9375,10246,11917,13877,13426,10964,8635,6606,4272,6204
0500000US36009,"Cattaraugus County, New York",2020,76750,4388,4847,4743,5246,4801,4154,4191,3976,4303,4641,5171,5614,5929,4841,3776,2834,1524,1771
0500000US36011,"Cayuga County, New York",2020,76958,3772,4152,4355,4663,4404,4974,4665,4661,4367,4876,5461,6006,6018,4840,3694,2146,1848,2056
0500000US36013,"Chautauqua County, New York",2020,127584,6968,6811,7547,8880,7985,7588,7404,6771,6728,7573,8363,9625,9694,8354,6020,4440,2961,3872
0500000US36015,"Chemung County, New York",2020,84115,4674,4617,5616,4988,4908,5299,5391,5087,4726,4931,5690,6741,5577,5498,3480,2355,1762,2775
0500000US36017,"Chenango County, New York",2020,47527,2536,2731,2834,2727,2567,2815,2468,2711,2457,3020,3355,3595,3949,3321,2328,1733,1189,1191
0500000US36019,"Clinton County, New York",2020,80320,3775,3869,4273,5889,7306,5237,4922,4501,4860,4854,5498,6266,5528,4655,3229,2391,1524,1743
0500000US36021,"Columbia County, New York",2020,60016,2445,2550,3110,3213,2993,3512,3174,3457,2888,3815,4503,5064,4935,4414,3935,2722,1630,1656
0500000US36023,"Cortland County, New York",2020,47618,2344,2534,2423,4573,5791,2910,2519,2300,2510,2690,2989,3306,2974,2663,1855,1395,921,921
0500000US36025,"Delaware County, New York",2020,44676,1739,2029,2209,3156,2712,2175,2264,2134,2106,2671,3048,3493,3993,3161,3108,2160,1127,1391
0500000US36027,"Dutchess County, New York",2020,293524,13432,13843,16958,21187,21496,17964,16830,16351,17476,19593,22357,22748,21645,16764,12541,8966,5946,7427
0500000US36029,"Erie County, New York",2020,918873,50222,51222,51611,57604,60220,67671,63288,55296,48056,54968,61605,68350,63601,52907,39891,27158,19715,25488
0500000US36031,"Essex County, New York",2020,37281,1506,1619,1641,1921,1854,2318,2191,2201,1935,2267,2820,3155,3104,3109,1904,1403,1034,1299
0500000US36033,"Franklin County, New York",2020,50389,2405,2529,3093,3103,3698,3626,3260,3122,3025,3103,3647,3672,3496,2771,2444,1648,942,805
0500000US36035,"Fulton County, New York",2020,53452,2750,2762,3342,2970,3029,3124,3088,3385,3011,3540,3999,3760,4260,3483,2559,1865,1090,1435
0500000US36037,"Genesee County, New York",2020,57554,3004,3358,3252,3280,3305,3859,3477,3131,3251,3597,4348,4551,4350,3468,2417,1985,1237,1684
0500000US36039,"Greene County, New York",2020,47335,2062,1819,2498,2452,2987,2925,2710,2483,2778,3002,3536,3629,3947,3766,2397,1410,1271,1663
0500000US36041,"Hamilton County, New York",2020,4454,135,210,132,249,243,110,174,182,192,241,326,524,363,374,474,215,205,105
0500000US36043,"Herkimer County, New York",2020,61738,3110,3551,3681,4003,3661,3583,3318,2911,3641,3856,4318,4798,4579,4190,3121,2032,1701,1684
0500000US36045,"Jefferson County, New York",2020,111454,8673,7638,6696,6511,11040,10421,8390,7398,5442,5482,6341,6361,5892,5039,3793,2633,1967,1737
0500000US36047,"Kings County, New York",2020,2576771,187501,158523,155166,136508,158549,241249,231644,190873,167687,153514,148268,148547,137983,116939,87954,63250,43714,48902
0500000US36049,"Lewis County, New York",2020,26456,1648,1511,1816,1658,1448,1545,1465,1412,1461,1564,1768,2045,2156,1595,1229,855,578,702
0500000US36051,"Livingston County, New York",2020,63218,2686,3196,3122,5247,6405,3392,3420,3071,3572,3773,4531,4791,4725,3429,3202,1955,1234,1467
0500000US36053,"Madison County, New York",2020,70990,3405,3641,3988,6238,5657,3618,3759,3554,3816,4216,5050,5529,5493,4783,2862,2294,1221,1866
0500000US36055,"Monroe County, New York",2020,743084,40831,41021,45355,50194,50888,54167,50920,45338,39298,44510,49516,53067,49256,40712,32655,20781,15265,19310
0500000US36057,"Montgomery County, New York",2020,49294,3114,3188,2959,3081,2759,3005,3165,2865,2831,3036,3147,3439,3518,3009,2210,1570,1046,1352
0500000US36059,"Nassau County, New York",2020,1355683,74142,82080,82673,86290,85398,80832,77007,78479,84181,89835,99171,101623,92409,75927,57493,38815,28610,40718
0500000US36061,"New York County, New York",2020,1629153,77025,61508,61066,68059,111192,188117,174318,128334,105219,101138,98105,95799,88523,81433,65783,47413,34311,41810
0500000US36063,"Niagara County, New York",2020,210145,11016,10763,12715,12562,12139,13748,12750,12634,10632,12983,14872,16682,16455,13247,9977,6411,4829,5730
0500000US36065,"Oneida County, New York",2020,229074,12915,13405,13932,14885,15210,14547,14018,13294,12196,14180,15443,16441,15659,13126,10452,7148,5552,6671
0500000US36067,"Onondaga County, New York",2020,461591,26313,26820,27718,33255,31183,31340,30408,28144,24006,27530,31264,31889,32876,25233,19519,13475,8553,12065
0500000US36069,"Ontario County, New York",2020,109774,5409,5930,6590,7242,6821,6028,6135,6610,5412,7012,7864,8188,8577,7367,5646,3609,2427,2907
0500000US36071,"Orange County, New York",2020,382077,25435,26272,28417,28850,28505,22928,21969,22275,22942,25279,27077,25491,23210,17931,13602,8904,5841,7149
0500000US36073,"Orleans County, New York",2020,40624,1891,2253,2082,2476,2296,2894,2551,2606,1960,2700,3259,3466,2950,2361,1899,1397,741,842
0500000US36075,"Oswego County, New York",2020,117630,6474,6567,7275,9055,8182,7298,6935,6322,6506,7466,8662,9598,7999,6739,4874,3495,2033,2150
0500000US36077,"Otsego County, New York",2020,59593,2487,2490,2805,5296,6471,3006,2967,3002,2712,3200,3720,4522,4333,4009,3174,2248,1502,1649
0500000US36079,"Putnam County, New York",2020,98714,4428,4774,6347,6124,6228,5321,5496,5790,5690,7422,8232,7933,7748,5498,4685,3198,2047,1753
0500000US36081,"Queens County, New York",2020,2270976,140401,118310,127078,114596,130325,184816,180644,163571,147442,151417,154741,157592,140509,114931,87396,61713,45130,50364
0500000US36083,"Rensselaer County, New York",2020,159013,8226,8358,8981,10915,10533,11312,10979,10358,8722,9814,10783,11821,11163,8709,7448,4076,3088,3727
0500000US36085,"Richmond County, New York",2020,475596,27153,28070,30213,29219,28792,33266,31074,28559,30764,31934,33693,33014,32532,26157,19335,13297,9001,9523
0500000US36087,"Rockland County, New York",2020,325213,26419,24483,25815,23640,21247,19629,17958,18876,17099,18760,20790,21045,18267,16052,11832,9375,6600,7326
0500000US36089,"St. Lawrence County, New York",2020,108352,5578,5834,6536,9802,8921,6480,6285,5530,6167,6190,7156,7797,7240,6137,4769,3211,2370,2349
0500000US36091,"Saratoga County, New York",2020,229313,11481,13374,12391,14274,12976,13654,13955,14742,13699,16111,17609,17394,16107,13942,11090,6951,4741,4822
0500000US36093,"Schenectady County, New York",2020,155086,9166,9469,9152,9598,10167,10163,10230,9875,9138,9559,10556,10644,10683,8292,6559,4373,3157,4305
0500000US36095,"Schoharie County, New York",2020,31189,1340,1538,1590,2394,1944,1657,1602,1790,1442,1872,2189,2755,2277,2278,1711,1201,755,854
0500000US36097,"Schuyler County, New York",2020,17845,903,923,942,996,862,1062,957,987,916,1195,1331,1471,1511,1316,975,612,332,554
0500000US36099,"Seneca County, New York",2020,34295,1814,1834,1978,1846,2142,2516,2236,2062,1801,2071,2257,2617,2547,2154,1756,1113,631,920
0500000US36101,"Steuben County, New York",2020,95843,5293,5391,6203,5794,5220,5573,5598,5444,5695,5912,6626,7320,7178,6391,4339,3425,2094,2347
0500000US36103,"Suffolk County, New York",2020,1481364,79268,80639,94166,96903,96502,91997,83652,85754,88309,102586,115902,114339,100663,76549,64719,44031,29338,36047
0500000US36105,"Sullivan County, New York",2020,75329,4373,4081,4723,4766,4071,4479,4604,4220,4129,4808,5586,5532,5702,4480,4226,2744,1534,1271
0500000US36107,"Tioga County, New York",2020,48431,2479,2572,3155,2906,2597,2597,2552,3222,2221,2995,3462,4305,3599,3017,2391,1854,1257,1250
0500000US36109,"Tompkins County, New York",2020,102237,3972,4219,4058,12477,17510,7038,5802,5696,4979,4868,5405,5723,5850,5005,3791,2386,1611,1847
0500000US36111,"Ulster County, New York",2020,178371,7778,8455,9391,10900,11345,11437,10744,10922,9767,11666,13020,14485,13176,11960,8878,5836,4095,4516
0500000US36113,"Warren County, New York",2020,64187,2829,3239,3396,3328,3354,4019,3740,3491,3381,4057,4769,4757,5508,4738,3738,2087,1813,1943
0500000US36115,"Washington County, New York",2020,61304,2868,3276,3349,3270,3753,3723,3657,3786,3446,4040,4733,5298,4200,3994,2993,1785,1520,1613
0500000US36117,"Wayne County, New York",2020,90103,4907,5454,5535,5403,4854,5096,5004,5016,4963,6003,6708,7587,6616,5435,4669,3166,1668,2019
0500000US36119,"Westchester County, New York",2020,968738,53891,56659,62894,64764,59813,54830,56355,60572,62702,67633,71074,68954,62739,48975,40044,28765,20179,27895
0500000US36121,"Wyoming County, New York",2020,40027,1915,2197,2106,2106,2302,2938,2702,2506,2251,2838,2955,3141,2831,2543,1890,986,929,891
0500000US36123,"Yates County, New York",2020,24981,1544,1400,1706,1784,1912,1494,1242,1207,1127,1254,1434,1871,1847,1676,1349,790,686,658
0500000US37001,"Alamance County, North Carolina",2020,166144,9647,9977,10746,13099,10982,10541,10075,10037,9136,10820,11418,11925,9874,8941,6954,4467,3867,3638
0500000US37003,"Alexander County, North Carolina",2020,37271,1770,1810,2563,2081,2152,2138,2200,2160,2329,2550,2687,2734,2556,2506,1765,1521,859,890
0500000US37005,"Alleghany County, North Carolina",2020,11085,457,480,592,623,417,522,601,503,599,659,777,751,1057,891,869,656,323,308
0500000US37007,"Anson County, North Carolina",2020,24430,1180,1259,1584,1393,1377,1825,1548,1545,1457,1542,1740,1853,1575,1705,1027,825,508,487
0500000US37009,"Ashe County, North Carolina",2020,27009,1100,1166,1600,1379,1181,1359,1433,1412,1655,1662,1821,1964,2428,2317,1724,1236,808,764
0500000US37011,"Avery County, North Carolina",2020,17510,600,630,790,990,1096,1149,1019,1048,1298,1278,1228,1028,1487,1163,1119,703,510,374
0500000US37013,"Beaufort County, North Carolina",2020,47160,2291,2415,2959,2773,2374,2456,2250,2314,2751,3011,2982,3424,3966,3492,3232,1864,1282,1324
0500000US37015,"Bertie County, North Carolina",2020,19081,808,1025,822,989,1143,1320,1119,1088,920,1090,1259,1439,1711,1080,1347,787,705,429
0500000US37017,"Bladen County, North Carolina",2020,33209,1732,1856,2079,1938,1691,2024,1662,1680,2038,1994,2162,2457,2598,2485,1944,1465,662,742
0500000US37019,"Brunswick County, North Carolina",2020,137303,5281,5576,6423,5667,5333,6221,6253,6204,6982,7267,7890,11636,13333,15879,13251,7952,3211,2944
0500000US37021,"Buncombe County, North Carolina",2020,259576,12692,12972,14020,14249,13987,18106,17977,17049,17651,17230,15926,17329,18512,17537,13139,8498,5211,7491
0500000US37023,"Burke County, North Carolina",2020,90148,4326,4264,5027,5539,5048,6105,5115,5418,4958,5960,6526,7164,6555,5683,4712,3449,1882,2417
0500000US37025,"Cabarrus County, North Carolina",2020,211605,13421,14058,17012,14799,11733,12973,13689,14126,16190,16105,14730,13380,11449,8834,8107,4772,2827,3400
0500000US37027,"Caldwell County, North Carolina",2020,82056,4169,4062,5150,5031,4499,4818,4294,4569,4380,6513,6158,6156,5723,5545,4416,3058,1726,1789
0500000US37029,"Camden County, North Carolina",2020,10654,560,663,770,654,348,702,584,809,562,861,860,841,566,699,447,400,130,198
0500000US37031,"Carteret County, North Carolina",2020,69301,2828,3348,3677,3639,3122,3289,3574,3673,3979,4261,4869,5263,6473,5641,4887,3173,1875,1730
0500000US37033,"Caswell County, North Carolina",2020,22619,1048,737,1645,1391,1300,1156,994,1293,1406,1577,1593,1814,1803,1480,1438,797,689,458
0500000US37035,"Catawba County, North Carolina",2020,158507,8844,9322,10508,10397,9344,9811,8883,9258,9555,10996,11248,12110,10083,8877,8053,4827,3577,2814
0500000US37037,"Chatham County, North Carolina",2020,72853,3478,3867,4587,3888,3213,2912,3664,4056,4353,4960,5132,5656,5330,5705,4494,3111,1900,2547
0500000US37039,"Cherokee County, North Carolina",2020,28413,1081,1144,1536,1304,1366,1351,1197,1373,1466,1597,1885,2065,2609,2677,2467,1611,972,712
0500000US37041,"Chowan County, North Carolina",2020,13995,750,593,931,694,392,909,861,880,732,568,996,1121,1090,928,1110,613,280,547
0500000US37043,"Clay County, North Carolina",2020,11150,510,560,647,411,341,654,428,334,720,536,678,525,1344,1136,912,983,269,162
0500000US37045,"Cleveland County, North Carolina",2020,97765,5576,6015,6044,6505,6254,6234,5158,4899,5907,6323,7070,7017,6680,6118,4736,3144,1992,2093
0500000US37047,"Columbus County, North Carolina",2020,55659,2975,3424,3054,3351,3543,3616,3160,2949,3573,3410,3760,3670,4032,3170,3393,1923,1550,1106
0500000US37049,"Craven County, North Carolina",2020,102290,6468,6377,5794,6160,9760,7537,5888,6015,5276,5095,5490,6466,6258,6421,5002,3589,2388,2306
0500000US37051,"Cumberland County, North Carolina",2020,334562,25266,23505,21385,22904,33831,32252,25054,20761,18744,17741,17935,19065,16209,13807,9896,7106,4721,4380
0500000US37053,"Currituck County, North Carolina",2020,27210,1419,1627,1876,1615,1207,1529,1701,1590,1931,1842,2087,2087,2232,1777,1106,707,493,384
0500000US37055,"Dare County, North Carolina",2020,36698,1563,1926,2149,1877,1650,1745,1792,2312,2176,2529,2597,3060,3469,2652,2517,1382,782,520
0500000US37057,"Davidson County, North Carolina",2020,166837,9113,10630,10153,10138,9328,10175,9306,9937,9595,11936,12363,13020,10905,9563,8006,6103,3428,3138
0500000US37059,"Davie County, North Carolina",2020,42543,2076,2464,2788,2605,2153,1967,2210,2759,1946,3056,3376,3434,2910,2604,2430,1901,990,874
0500000US37061,"Duplin County, North Carolina",2020,58965,3646,4451,3540,3776,3465,3442,3187,3246,3568,3720,3731,4512,3767,3326,3075,1969,1211,1333
0500000US37063,"Durham County, North Carolina",2020,317665,20402,18016,17558,20257,22146,29492,28310,24227,20385,19877,18638,18849,17970,15807,10006,6578,4347,4800
0500000US37065,"Edgecombe County, North Carolina",2020,52069,2987,3195,3518,3052,3036,3422,2994,2775,2821,2992,3212,3572,4217,3571,2530,1754,1345,1076
0500000US37067,"Forsyth County, North Carolina",2020,378499,22479,24070,25414,27249,24799,25817,24077,23282,22087,24482,25063,26106,23245,19399,16007,10869,6960,7094
0500000US37069,"Franklin County, North Carolina",2020,68027,3787,4124,4360,4288,3983,4041,3925,4362,4086,4680,4905,5347,4637,4044,3000,2438,1050,970
0500000US37071,"Gaston County, North Carolina",2020,222119,13133,13823,14378,13838,12851,15211,14208,13644,14038,16186,15796,14617,14669,12289,9241,6416,3952,3829
0500000US37073,"Gates County, North Carolina",2020,11519,422,640,800,760,509,689,506,460,608,862,943,912,1047,949,501,471,185,255
0500000US37075,"Graham County, North Carolina",2020,8501,380,337,683,533,407,465,332,511,489,485,699,551,633,698,414,377,196,311
0500000US37077,"Granville County, North Carolina",2020,59823,2974,3226,3762,3742,3669,3454,3508,2641,4862,4202,4732,5187,3677,3620,2542,1762,1276,987
0500000US37079,"Greene County, North Carolina",2020,20987,1024,1155,1318,1388,1063,1571,1337,1495,1591,1355,1316,1373,1571,1160,911,640,370,349
0500000US37081,"Guilford County, North Carolina",2020,532956,31237,32405,34188,40665,38316,38853,34619,32348,32881,35352,34915,34744,31515,26602,21011,13000,9511,10794
0500000US37083,"Halifax County, North Carolina",2020,50678,2765,2721,3495,2948,2701,3211,2716,2587,2825,3070,3481,3897,3730,3754,2378,1894,1267,1238
0500000US37085,"Harnett County, North Carolina",2020,134328,9844,10021,9793,8980,8115,10299,10889,9799,8551,8384,8089,7312,7370,5936,4272,2691,2352,1631
0500000US37087,"Haywood County, North Carolina",2020,61862,2916,2896,3308,3202,2938,3525,3551,3321,3415,3796,4210,4576,4910,5007,3789,3003,1915,1584
0500000US37089,"Henderson County, North Carolina",2020,116298,5509,6165,6478,6163,5236,5757,5941,6575,6631,7377,7482,8448,8511,8817,8057,6105,3291,3755
0500000US37091,"Hertford County, North Carolina",2020,23752,1069,951,1573,1950,1626,1471,1269,1283,1286,1335,1521,1765,1861,1668,1075,1014,578,457
0500000US37093,"Hoke County, North Carolina",2020,54590,4608,4314,3855,3501,3059,4805,4838,4147,3700,3130,3226,3346,2591,1997,1651,687,524,611
0500000US37095,"Hyde County, North Carolina",2020,5089,364,343,206,180,153,316,352,413,423,245,228,385,479,366,388,47,181,20
0500000US37097,"Iredell County, North Carolina",2020,178853,9885,10702,12704,11853,10180,11016,10368,10971,11635,13401,13458,13027,11257,9780,7428,4810,3348,3030
0500000US37099,"Jackson County, North Carolina",2020,43435,1848,2011,1933,4456,5159,2463,2303,2143,2443,2294,2323,2371,3066,2571,2763,1419,920,949
0500000US37101,"Johnston County, North Carolina",2020,203308,12776,12244,17613,13899,11180,12242,12860,13660,14422,15693,14675,12870,12074,9300,7874,3993,2999,2934
0500000US37103,"Jones County, North Carolina",2020,9453,419,509,500,536,330,648,534,411,484,630,648,808,792,761,603,353,311,176
0500000US37105,"Lee County, North Carolina",2020,61083,3916,3897,4429,4004,3438,3969,3614,3619,4274,3767,4161,3909,4052,3230,2652,1702,1130,1320
0500000US37107,"Lenoir County, North Carolina",2020,56350,3256,3565,3752,3304,3183,3451,3113,3224,2713,3403,3831,4419,4027,3745,2670,1606,1600,1488
0500000US37109,"Lincoln County, North Carolina",2020,84580,4305,4798,5399,5191,4008,5012,4579,5119,5396,6403,6575,6575,6238,5456,3861,2725,1459,1481
0500000US37111,"McDowell County, North Carolina",2020,45402,2005,3008,2501,2535,2139,2921,2478,2819,2703,3150,3118,3511,3187,2863,2612,1626,1188,1038
0500000US37113,"Macon County, North Carolina",2020,35172,1641,1325,2185,1819,1619,1713,1950,1448,1872,1910,2163,2736,2698,3108,2765,1983,1146,1091
0500000US37115,"Madison County, North Carolina",2020,21608,983,1092,997,1517,1416,1331,1083,1306,1185,1337,1363,1551,1630,1415,1448,973,584,397
0500000US37117,"Martin County, North Carolina",2020,22644,1186,1051,1606,1338,1042,1277,1098,1313,1071,1383,1480,2028,1568,1781,1307,1137,408,570
0500000US37119,"Mecklenburg County, North Carolina",2020,1095170,72857,71529,71343,69272,71418,96421,91007,84104,76859,76695,70288,63972,56625,43654,31772,20626,12581,14147
0500000US37121,"Mitchell County, North Carolina",2020,14959,696,627,900,808,773,895,816,615,914,894,984,1226,1073,1286,830,584,406,632
0500000US37123,"Montgomery County, North Carolina",2020,27223,1433,1388,1750,1891,1708,1694,1138,1216,1807,1922,1788,1846,2059,2009,1312,1087,698,477
0500000US37125,"Moore County, North Carolina",2020,99263,5784,5940,5933,5444,4186,5512,6102,6152,5448,5699,5953,6399,6760,6963,5799,5428,2869,2892
0500000US37127,"Nash County, North Carolina",2020,94287,5230,5776,5843,5848,6221,6124,5021,5084,5736,6123,6616,6928,6510,5857,4702,2864,1456,2348
0500000US37129,"New Hanover County, North Carolina",2020,231448,11197,12563,11616,15336,21541,15956,14437,15737,13574,14259,14076,15551,14537,13812,10854,6701,4765,4936
0500000US37131,"Northampton County, North Carolina",2020,19672,851,968,1016,947,910,1282,906,1041,816,1120,1323,1682,1716,1652,1234,950,706,552
0500000US37133,"Onslow County, North Carolina",2020,198377,17143,12752,12264,14974,34716,20606,15961,11542,8915,7734,7766,8431,7334,6563,4332,3743,1920,1681
0500000US37135,"Orange County, North Carolina",2020,146354,6521,7620,9002,14033,17896,9966,8016,8481,8236,9214,9212,8910,8647,7737,5232,3389,2259,1983
0500000US37137,"Pamlico County, North Carolina",2020,12673,376,498,608,598,598,609,593,643,659,689,773,946,1282,1216,1065,678,420,422
0500000US37139,"Pasquotank County, North Carolina",2020,39775,2561,2309,2570,2692,2423,2794,2627,2038,2547,2475,2478,2757,2768,2319,1722,1015,817,863
0500000US37141,"Pender County, North Carolina",2020,61891,3441,3559,4273,3995,3075,2931,3558,4242,3928,4348,4253,4862,4423,3658,3176,1701,1319,1149
0500000US37143,"Perquimans County, North Carolina",2020,13513,605,779,776,723,447,648,612,747,521,856,850,843,1347,1073,1101,743,423,419
0500000US37145,"Person County, North Carolina",2020,39561,2120,2027,2483,2758,1887,2276,2021,2319,2389,2661,2659,2985,3205,2833,1788,1543,768,839
0500000US37147,"Pitt County, North Carolina",2020,179961,10348,10197,11340,15203,22718,13958,10991,10756,10282,10306,9796,10036,10256,8405,5940,4314,2698,2417
0500000US37149,"Polk County, North Carolina",2020,20682,686,882,1086,1028,894,906,819,674,1273,1158,1393,1751,1715,1743,1612,1411,827,824
0500000US37151,"Randolph County, North Carolina",2020,143460,8086,8836,9446,9262,8127,8887,7986,8271,8437,10185,10468,11063,8993,8136,6996,4215,3252,2814
0500000US37153,"Richmond County, North Carolina",2020,44759,2736,2100,3456,2683,3207,3048,2296,2264,2886,2911,3122,2923,3195,2337,2405,1543,1062,585
0500000US37155,"Robeson County, North Carolina",2020,131656,8738,9159,9462,9963,9056,8975,7725,7816,7712,8413,7980,7840,8789,6831,5625,3336,2439,1797
0500000US37157,"Rockingham County, North Carolina",2020,91051,4677,5202,5238,5230,4892,5278,4742,5363,4938,6121,6493,7357,6966,6371,4359,3409,2442,1973
0500000US37159,"Rowan County, North Carolina",2020,140978,8016,8933,8775,9379,8447,9211,8354,8903,7458,9427,9804,10335,9283,8405,6142,4647,2663,2796
0500000US37161,"Rutherford County, North Carolina",2020,66741,3399,3930,3672,4282,3304,3806,3460,3248,4131,4523,4671,4887,5095,5040,3467,2695,1588,1543
0500000US37163,"Sampson County, North Carolina",2020,63284,4088,4180,4487,4080,3968,3726,3363,3451,4030,4267,4048,4285,3971,3768,2821,1983,1784,984
0500000US37165,"Scotland County, North Carolina",2020,34921,2256,2356,2099,2266,2296,2348,2023,2173,2005,2110,2085,2266,2406,2272,1440,1010,827,683
0500000US37167,"Stanly County, North Carolina",2020,62050,3372,3794,3776,3949,3608,4153,3679,3332,3644,4162,4326,4336,4177,3808,3096,1813,1542,1483
0500000US37169,"Stokes County, North Carolina",2020,45688,1935,2440,2514,2605,2503,2480,2287,2322,2695,3536,3373,3699,3910,2999,2372,1864,1201,953
0500000US37171,"Surry County, North Carolina",2020,71904,3820,4083,4491,4492,4063,4253,3610,3574,4455,4915,5350,4886,5234,4873,3512,2797,1568,1928
0500000US37173,"Swain County, North Carolina",2020,14241,776,920,1025,883,860,834,808,607,970,1051,822,925,1040,900,660,408,387,365
0500000US37175,"Transylvania County, North Carolina",2020,34039,1368,1665,1341,1768,1853,1627,1725,1305,1932,1848,2027,2463,2847,2762,2824,2003,1359,1322
0500000US37177,"Tyrrell County, North Carolina",2020,3978,91,206,168,108,355,159,328,186,275,357,333,239,272,170,222,257,137,115
0500000US37179,"Union County, North Carolina",2020,235767,13397,16779,20415,19914,14177,11049,11701,14208,17782,20102,18293,16726,11456,10065,8440,5440,2906,2917
0500000US37181,"Vance County, North Carolina",2020,44614,2793,2245,3690,2871,2839,2962,2374,2287,2464,2873,2965,3039,3072,2747,2112,1557,870,854
0500000US37183,"Wake County, North Carolina",2020,1091662,67034,72492,76241,75511,68797,80458,81280,81130,81789,81226,74274,67600,56697,44885,34203,20142,12282,15621
0500000US37185,"Warren County, North Carolina",2020,19746,869,1109,911,1473,879,839,1068,994,1195,824,1289,1428,1851,1707,1190,805,732,583
0500000US37187,"Washington County, North Carolina",2020,11788,247,847,886,889,679,453,534,602,489,572,785,874,1046,768,887,520,353,357
0500000US37189,"Watauga County, North Carolina",2020,55669,1810,2098,1905,7186,9989,3396,2759,2733,2383,2900,2887,3268,3446,3198,2199,1638,1133,741
0500000US37191,"Wayne County, North Carolina",2020,123785,8117,7535,8807,7922,8996,8930,7745,6817,7258,7368,7769,7581,8583,6247,5747,3620,2707,2036
0500000US37193,"Wilkes County, North Carolina",2020,68341,3438,3834,4001,4048,3760,3866,3587,3463,4070,4453,4944,5259,4916,4359,4075,2789,1749,1730
0500000US37195,"Wilson County, North Carolina",2020,81579,4819,4892,5746,5541,4895,5074,4747,4315,4987,5071,5322,5560,5800,5491,3331,2569,1788,1631
0500000US37197,"Yadkin County, North Carolina",2020,37589,1913,2054,2443,2124,2131,2187,2126,1805,2333,2541,2902,2901,2707,2420,1761,1615,819,807
0500000US37199,"Yancey County, North Carolina",2020,17870,860,855,961,927,938,971,838,956,942,1106,1281,1218,1416,1373,1283,770,649,526
0500000US38001,"Adams County, North Dakota",2020,2271,135,146,141,164,67,83,108,135,104,111,165,105,223,147,142,95,66,134
0500000US38003,"Barnes County, North Dakota",2020,10592,486,635,611,711,638,661,508,569,608,558,647,783,794,777,517,473,276,340
0500000US38005,"Benson County, North Dakota",2020,6860,670,614,671,544,388,424,436,374,254,318,369,477,349,421,202,131,119,99
0500000US38007,"Billings County, North Dakota",2020,886,59,72,44,61,13,28,36,89,81,30,37,85,64,73,35,25,18,36
0500000US38009,"Bottineau County, North Dakota",2020,6418,343,356,458,390,405,312,304,327,338,318,359,503,505,429,430,256,198,187
0500000US38011,"Bowman County, North Dakota",2020,3091,204,233,200,179,177,164,162,189,159,142,147,192,283,172,162,166,74,86
0500000US38013,"Burke County, North Dakota",2020,2142,149,130,185,106,43,138,140,146,84,109,138,113,237,149,100,64,43,68
0500000US38015,"Burleigh County, North Dakota",2020,95509,6417,6089,6257,6149,6141,6766,7057,6237,6124,5201,5342,6034,6227,5187,3407,2543,2026,2305
0500000US38017,"Cass County, North Dakota",2020,179937,12527,11201,11070,11532,19484,16808,14516,12749,11038,9308,9194,9455,9387,7198,5321,3495,2672,2982
0500000US38019,"Cavalier County, North Dakota",2020,3769,234,140,273,166,254,163,166,132,200,170,223,354,251,220,302,147,173,201
0500000US38021,"Dickey County, North Dakota",2020,4857,291,298,354,333,307,238,223,239,274,259,343,377,318,258,217,183,120,225
0500000US38023,"Divide County, North Dakota",2020,2289,150,150,84,134,112,95,110,101,164,97,158,153,214,171,127,92,53,124
0500000US38025,"Dunn County, North Dakota",2020,4362,305,254,333,245,153,336,284,265,196,231,285,436,290,249,154,86,140,120
0500000US38027,"Eddy County, North Dakota",2020,2262,175,121,83,127,130,153,147,136,91,119,149,156,125,157,105,137,36,115
0500000US38029,"Emmons County, North Dakota",2020,3262,187,203,168,113,166,158,164,150,147,163,177,263,230,286,217,101,150,219
0500000US38031,"Foster County, North Dakota",2020,3231,188,162,239,163,182,170,148,184,215,134,199,294,221,136,218,134,63,181
0500000US38033,"Golden Valley County, North Dakota",2020,1796,133,93,60,98,85,99,96,68,73,117,125,214,124,144,81,76,43,67
0500000US38035,"Grand Forks County, North Dakota",2020,70243,4692,3819,4072,5546,10386,6703,5149,3798,3288,3089,3218,3762,3796,3090,2029,1493,1079,1234
0500000US38037,"Grant County, North Dakota",2020,2318,149,166,102,124,89,107,125,128,86,121,102,174,176,178,158,108,95,130
0500000US38039,"Griggs County, North Dakota",2020,2314,158,80,137,101,126,94,95,86,88,103,108,195,203,252,174,112,89,113
0500000US38041,"Hettinger County, North Dakota",2020,2510,148,171,117,60,105,195,148,229,53,100,138,196,221,169,164,61,131,104
