"state","year","week","visit_date","total_patients","ili_patients","total_population","population_over_65","total_deaths","deaths_over_65"
"Oklahoma",2023,40,"2023-10-01",18987,170,NULL,NULL,NULL,NULL
"Oklahoma",2023,41,"2023-10-08",22872,199,NULL,NULL,NULL,NULL
"Oklahoma",2023,42,"2023-10-15",22364,278,NULL,NULL,NULL,NULL
"Oklahoma",2023,43,"2023-10-22",23361,334,NULL,NULL,NULL,NULL
"Oklahoma",2023,44,"2023-10-29",17151,325,NULL,NULL,NULL,NULL
"Oklahoma",2023,45,"2023-11-05",20961,373,NULL,NULL,NULL,NULL
"Oklahoma",2023,46,"2023-11-12",19463,252,NULL,NULL,NULL,NULL
"Oklahoma",2023,47,"2023-11-19",21258,425,NULL,NULL,NULL,NULL
"Oklahoma",2023,48,"2023-11-26",17952,472,NULL,NULL,NULL,NULL
"Oklahoma",2023,49,"2023-12-03",21735,556,NULL,NULL,NULL,NULL
"Oklahoma",2023,50,"2023-12-10",21745,616,NULL,NULL,NULL,NULL
"Oklahoma",2023,51,"2023-12-17",19747,424,NULL,NULL,NULL,NULL
"Oklahoma",2023,52,"2023-12-24",18831,487,NULL,NULL,NULL,NULL
"Oregon",2019,1,"2019-01-01",35018,749,"2608004","709555","58","58"
"Oregon",2019,2,"2019-01-08",36951,605,"2608004","709555","58","58"
"Oregon",2019,3,"2019-01-15",35875,604,"2608004","709555","58","58"
"Oregon",2019,4,"2019-01-22",36110,687,"2608004","709555","58","58"
"Oregon",2019,5,"2019-01-29",36053,836,"2608004","709555","58","58"
"Oregon",2019,6,"2019-02-05",35122,895,"2608004","709555","58","58"
"Oregon",2019,7,"2019-02-12",36510,1063,"2608004","709555","58","58"
"Oregon",2019,8,"2019-02-19",33126,1164,"2608004","709555","58","58"
"Oregon",2019,9,"2019-02-26",35272,1365,"2608004","709555","58","58"
"Oregon",2019,10,"2019-03-05",38692,1539,"2608004","709555","58","58"
"Oregon",2019,11,"2019-03-12",40735,1917,"2608004","709555","58","58"
"Oregon",2019,12,"2019-03-19",40424,1905,"2608004","709555","58","58"
"Oregon",2019,13,"2019-03-26",36315,1040,"2608004","709555","58","58"
"Oregon",2019,14,"2019-04-02",35854,726,"2608004","709555","58","58"
"Oregon",2019,15,"2019-04-09",34288,467,"2608004","709555","58","58"
"Oregon",2019,16,"2019-04-16",35102,459,"2608004","709555","58","58"
"Oregon",2019,17,"2019-04-23",32697,420,"2608004","709555","58","58"
"Oregon",2019,18,"2019-04-30",34844,369,"2608004","709555","58","58"
"Oregon",2019,19,"2019-05-07",35545,351,"2608004","709555","58","58"
"Oregon",2019,20,"2019-05-14",34430,317,"2608004","709555","58","58"
"Oregon",2019,21,"2019-05-21",34539,309,"2608004","709555","58","58"
"Oregon",2019,22,"2019-05-28",34170,319,"2608004","709555","58","58"
"Oregon",2019,23,"2019-06-04",35320,260,"2608004","709555","58","58"
"Oregon",2019,24,"2019-06-11",35500,243,"2608004","709555","58","58"
"Oregon",2019,25,"2019-06-18",33875,238,"2608004","709555","58","58"
"Oregon",2019,26,"2019-06-25",33477,193,"2608004","709555","58","58"
"Oregon",2019,27,"2019-07-02",33207,186,"2608004","709555","58","58"
"Oregon",2019,28,"2019-07-09",34699,164,"2608004","709555","58","58"
"Oregon",2019,29,"2019-07-16",34635,128,"2608004","709555","58","58"
"Oregon",2019,30,"2019-07-23",33640,122,"2608004","709555","58","58"
"Oregon",2019,31,"2019-07-30",33577,125,"2608004","709555","58","58"
"Oregon",2019,32,"2019-08-06",33749,123,"2608004","709555","58","58"
"Oregon",2019,33,"2019-08-13",33525,123,"2608004","709555","58","58"
"Oregon",2019,34,"2019-08-20",33836,138,"2608004","709555","58","58"
"Oregon",2019,35,"2019-08-27",33828,156,"2608004","709555","58","58"
"Oregon",2019,36,"2019-09-03",33728,154,"2608004","709555","58","58"
"Oregon",2019,37,"2019-09-10",33949,171,"2608004","709555","58","58"
"Oregon",2019,38,"2019-09-17",35471,251,"2608004","709555","58","58"
"Oregon",2019,39,"2019-09-24",35614,280,"2608004","709555","58","58"
"Oregon",2019,40,"2019-10-01",42750,467,"2608004","709555","58","58"
"Oregon",2019,41,"2019-10-08",42862,453,"2608004","709555","58","58"
"Oregon",2019,42,"2019-10-15",43394,517,"2608004","709555","58","58"
"Oregon",2019,43,"2019-10-22",43142,527,"2608004","709555","58","58"
"Oregon",2019,44,"2019-10-29",41005,479,"2608004","709555","58","58"
"Oregon",2019,45,"2019-11-05",40791,514,"2608004","709555","58","58"
"Oregon",2019,46,"2019-11-12",41531,439,"2608004","709555","58","58"
"Oregon",2019,47,"2019-11-19",43405,798,"2608004","709555","58","58"
"Oregon",2019,48,"2019-11-26",39147,812,"2608004","709555","58","58"
"Oregon",2019,49,"2019-12-03",44332,1162,"2608004","709555","58","58"
"Oregon",2019,50,"2019-12-10",44964,1608,"2608004","709555","58","58"
"Oregon",2019,51,"2019-12-17",44585,2030,"2608004","709555","58","58"
"Oregon",2019,52,"2019-12-24",43693,2558,"2608004","709555","58","58"
"Oregon",2020,1,"2020-01-01",45876,2255,"2648259","734932","23","23"
"Oregon",2020,2,"2020-01-08",45698,1678,"2648259","734932","23","23"
"Oregon",2020,3,"2020-01-15",43361,1378,"2648259","734932","23","23"
"Oregon",2020,4,"2020-01-22",44615,1506,"2648259","734932","23","23"
"Oregon",2020,5,"2020-01-29",44676,1456,"2648259","734932","23","23"
"Oregon",2020,6,"2020-02-05",43905,1330,"2648259","734932","23","23"
"Oregon",2020,7,"2020-02-12",44522,1438,"2648259","734932","23","23"
"Oregon",2020,8,"2020-02-19",45967,1371,"2648259","734932","23","23"
"Oregon",2020,9,"2020-02-26",46097,1660,"2648259","734932","23","23"
"Oregon",2020,10,"2020-03-04",46271,2211,"2648259","734932","23","23"
"Oregon",2020,11,"2020-03-11",43536,2569,"2648259","734932","23","23"
"Oregon",2020,12,"2020-03-18",33865,2277,"2648259","734932","23","23"
"Oregon",2020,13,"2020-03-25",27286,1430,"2648259","734932","23","23"
"Oregon",2020,14,"2020-04-01",24831,894,"2648259","734932","23","23"
"Oregon",2020,15,"2020-04-08",24860,627,"2648259","734932","23","23"
"Oregon",2020,16,"2020-04-15",25184,406,"2648259","734932","23","23"
"Oregon",2020,17,"2020-04-22",26780,410,"2648259","734932","23","23"
"Oregon",2020,18,"2020-04-29",39829,406,"2648259","734932","23","23"
"Oregon",2020,19,"2020-05-06",29382,304,"2648259","734932","23","23"
"Oregon",2020,20,"2020-05-13",30567,287,"2648259","734932","23","23"
"Oregon",2020,21,"2020-05-20",31307,306,"2648259","734932","23","23"
"Oregon",2020,22,"2020-05-27",33455,241,"2648259","734932","23","23"
"Oregon",2020,23,"2020-06-03",33888,316,"2648259","734932","23","23"
"Oregon",2020,24,"2020-06-10",34609,284,"2648259","734932","23","23"
"Oregon",2020,25,"2020-06-17",35573,280,"2648259","734932","23","23"
"Oregon",2020,26,"2020-06-24",37956,291,"2648259","734932","23","23"
"Oregon",2020,27,"2020-07-01",37464,390,"2648259","734932","23","23"
"Oregon",2020,28,"2020-07-08",41014,409,"2648259","734932","23","23"
"Oregon",2020,29,"2020-07-15",40375,348,"2648259","734932","23","23"
"Oregon",2020,30,"2020-07-22",37828,337,"2648259","734932","23","23"
"Oregon",2020,31,"2020-07-29",36438,348,"2648259","734932","23","23"
"Oregon",2020,32,"2020-08-05",35992,354,"2648259","734932","23","23"
"Oregon",2020,33,"2020-08-12",36961,271,"2648259","734932","23","23"
"Oregon",2020,34,"2020-08-19",36045,268,"2648259","734932","23","23"
"Oregon",2020,35,"2020-08-26",35103,279,"2648259","734932","23","23"
"Oregon",2020,36,"2020-09-02",34653,273,"2648259","734932","23","23"
"Oregon",2020,37,"2020-09-09",32887,258,"2648259","734932","23","23"
"Oregon",2020,38,"2020-09-16",33782,313,"2648259","734932","23","23"
"Oregon",2020,39,"2020-09-23",34321,350,"2648259","734932","23","23"
"Oregon",2020,40,"2020-09-30",34421,451,"2648259","734932","23","23"
"Oregon",2020,41,"2020-10-07",36020,536,"2648259","734932","23","23"
"Oregon",2020,42,"2020-10-14",34805,452,"2648259","734932","23","23"
"Oregon",2020,43,"2020-10-21",34349,448,"2648259","734932","23","23"
"Oregon",2020,44,"2020-10-28",34227,443,"2648259","734932","23","23"
"Oregon",2020,45,"2020-11-04",35662,544,"2648259","734932","23","23"
"Oregon",2020,46,"2020-11-11",35194,586,"2648259","734932","23","23"
"Oregon",2020,47,"2020-11-18",34902,570,"2648259","734932","23","23"
"Oregon",2020,48,"2020-11-25",31117,474,"2648259","734932","23","23"
"Oregon",2020,49,"2020-12-02",32959,425,"2648259","734932","23","23"
"Oregon",2020,50,"2020-12-09",31496,421,"2648259","734932","23","23"
"Oregon",2020,51,"2020-12-16",30941,355,"2648259","734932","23","23"
"Oregon",2020,52,"2020-12-23",28501,306,"2648259","734932","23","23"
"Oregon",2021,1,"2021-01-01",31952,334,"2671457","743125",NULL,NULL
"Oregon",2021,2,"2021-01-08",30763,265,"2671457","743125",NULL,NULL
"Oregon",2021,3,"2021-01-15",31675,239,"2671457","743125",NULL,NULL
"Oregon",2021,4,"2021-01-22",32273,265,"2671457","743125",NULL,NULL
"Oregon",2021,5,"2021-01-29",32445,226,"2671457","743125",NULL,NULL
"Oregon",2021,6,"2021-02-05",29663,187,"2671457","743125",NULL,NULL
"Oregon",2021,7,"2021-02-12",32136,193,"2671457","743125",NULL,NULL
"Oregon",2021,8,"2021-02-19",32872,181,"2671457","743125",NULL,NULL
"Oregon",2021,9,"2021-02-26",33164,179,"2671457","743125",NULL,NULL
"Oregon",2021,10,"2021-03-05",33287,190,"2671457","743125",NULL,NULL
"Oregon",2021,11,"2021-03-12",32960,168,"2671457","743125",NULL,NULL
"Oregon",2021,12,"2021-03-19",33071,194,"2671457","743125",NULL,NULL
"Oregon",2021,13,"2021-03-26",33673,210,"2671457","743125",NULL,NULL
"Oregon",2021,14,"2021-04-02",35289,230,"2671457","743125",NULL,NULL
"Oregon",2021,15,"2021-04-09",38412,369,"2671457","743125",NULL,NULL
"Oregon",2021,16,"2021-04-16",38356,385,"2671457","743125",NULL,NULL
"Oregon",2021,17,"2021-04-23",37676,284,"2671457","743125",NULL,NULL
"Oregon",2021,18,"2021-04-30",35534,267,"2671457","743125",NULL,NULL
"Oregon",2021,19,"2021-05-07",37458,279,"2671457","743125",NULL,NULL
"Oregon",2021,20,"2021-05-14",37886,227,"2671457","743125",NULL,NULL
"Oregon",2021,21,"2021-05-21",36023,211,"2671457","743125",NULL,NULL
"Oregon",2021,22,"2021-05-28",39202,235,"2671457","743125",NULL,NULL
"Oregon",2021,23,"2021-06-04",38265,252,"2671457","743125",NULL,NULL
"Oregon",2021,24,"2021-06-11",38164,238,"2671457","743125",NULL,NULL
"Oregon",2021,25,"2021-06-18",38674,241,"2671457","743125",NULL,NULL
"Oregon",2021,26,"2021-06-25",40003,224,"2671457","743125",NULL,NULL
"Oregon",2021,27,"2021-07-02",39819,286,"2671457","743125",NULL,NULL
"Oregon",2021,28,"2021-07-09",40227,334,"2671457","743125",NULL,NULL
"Oregon",2021,29,"2021-07-16",40819,385,"2671457","743125",NULL,NULL
"Oregon",2021,30,"2021-07-23",42225,494,"2671457","743125",NULL,NULL
"Oregon",2021,31,"2021-07-30",42339,607,"2671457","743125",NULL,NULL
"Oregon",2021,32,"2021-08-06",41635,742,"2671457","743125",NULL,NULL
"Oregon",2021,33,"2021-08-13",40131,657,"2671457","743125",NULL,NULL
"Oregon",2021,34,"2021-08-20",37646,618,"2671457","743125",NULL,NULL
"Oregon",2021,35,"2021-08-27",37506,595,"2671457","743125",NULL,NULL
"Oregon",2021,36,"2021-09-03",37780,593,"2671457","743125",NULL,NULL
"Oregon",2021,37,"2021-09-10",37886,502,"2671457","743125",NULL,NULL
"Oregon",2021,38,"2021-09-17",38092,541,"2671457","743125",NULL,NULL
"Oregon",2021,39,"2021-09-24",38369,366,"2671457","743125",NULL,NULL
"Oregon",2021,40,"2021-10-01",37692,511,"2671457","743125",NULL,NULL
"Oregon",2021,41,"2021-10-08",37451,524,"2671457","743125",NULL,NULL
"Oregon",2021,42,"2021-10-15",38127,520,"2671457","743125",NULL,NULL
"Oregon",2021,43,"2021-10-22",38238,509,"2671457","743125",NULL,NULL
"Oregon",2021,44,"2021-10-29",36700,494,"2671457","743125",NULL,NULL
"Oregon",2021,45,"2021-11-05",37490,490,"2671457","743125",NULL,NULL
"Oregon",2021,46,"2021-11-12",37106,459,"2671457","743125",NULL,NULL
"Oregon",2021,47,"2021-11-19",35316,506,"2671457","743125",NULL,NULL
"Oregon",2021,48,"2021-11-26",39418,588,"2671457","743125",NULL,NULL
"Oregon",2021,49,"2021-12-03",37901,567,"2671457","743125",NULL,NULL
"Oregon",2021,50,"2021-12-10",37081,563,"2671457","743125",NULL,NULL
"Oregon",2021,51,"2021-12-17",34898,633,"2671457","743125",NULL,NULL
"Oregon",2021,52,"2021-12-24",37649,992,"2671457","743125",NULL,NULL
"Oregon",2022,1,"2022-01-01",43169,1311,"2695636","773258",NULL,NULL
"Oregon",2022,2,"2022-01-08",40881,1211,"2695636","773258",NULL,NULL
"Oregon",2022,3,"2022-01-15",39203,956,"2695636","773258",NULL,NULL
"Oregon",2022,4,"2022-01-22",36275,591,"2695636","773258",NULL,NULL
"Oregon",2022,5,"2022-01-29",36372,464,"2695636","773258",NULL,NULL
"Oregon",2022,6,"2022-02-05",36166,476,"2695636","773258",NULL,NULL
"Oregon",2022,7,"2022-02-12",35885,312,"2695636","773258",NULL,NULL
"Oregon",2022,8,"2022-02-19",35440,271,"2695636","773258",NULL,NULL
"Oregon",2022,9,"2022-02-26",36250,291,"2695636","773258",NULL,NULL
"Oregon",2022,10,"2022-03-05",35995,362,"2695636","773258",NULL,NULL
"Oregon",2022,11,"2022-03-12",36112,309,"2695636","773258",NULL,NULL
"Oregon",2022,12,"2022-03-19",37816,370,"2695636","773258",NULL,NULL
"Oregon",2022,13,"2022-03-26",37599,353,"2695636","773258",NULL,NULL
"Oregon",2022,14,"2022-04-02",37805,333,"2695636","773258",NULL,NULL
"Oregon",2022,15,"2022-04-09",37655,440,"2695636","773258",NULL,NULL
"Oregon",2022,16,"2022-04-16",39642,517,"2695636","773258",NULL,NULL
"Oregon",2022,17,"2022-04-23",41064,570,"2695636","773258",NULL,NULL
"Oregon",2022,18,"2022-04-30",40908,627,"2695636","773258",NULL,NULL
"Oregon",2022,19,"2022-05-07",41186,657,"2695636","773258",NULL,NULL
"Oregon",2022,20,"2022-05-14",42562,736,"2695636","773258",NULL,NULL
"Oregon",2022,21,"2022-05-21",43102,739,"2695636","773258",NULL,NULL
"Oregon",2022,22,"2022-05-28",42008,687,"2695636","773258",NULL,NULL
"Oregon",2022,23,"2022-06-04",42356,618,"2695636","773258",NULL,NULL
"Oregon",2022,24,"2022-06-11",40813,600,"2695636","773258",NULL,NULL
"Oregon",2022,25,"2022-06-18",42292,647,"2695636","773258",NULL,NULL
"Oregon",2022,26,"2022-06-25",41520,493,"2695636","773258",NULL,NULL
"Oregon",2022,27,"2022-07-02",41537,493,"2695636","773258",NULL,NULL
"Oregon",2022,28,"2022-07-09",40145,324,"2695636","773258",NULL,NULL
"Oregon",2022,29,"2022-07-16",39973,348,"2695636","773258",NULL,NULL
"Oregon",2022,30,"2022-07-23",39690,323,"2695636","773258",NULL,NULL
"Oregon",2022,31,"2022-07-30",40794,288,"2695636","773258",NULL,NULL
"Oregon",2022,32,"2022-08-06",39931,255,"2695636","773258",NULL,NULL
"Oregon",2022,33,"2022-08-13",39458,255,"2695636","773258",NULL,NULL
"Oregon",2022,34,"2022-08-20",39038,238,"2695636","773258",NULL,NULL
"Oregon",2022,35,"2022-08-27",37751,209,"2695636","773258",NULL,NULL
"Oregon",2022,36,"2022-09-03",38963,278,"2695636","773258",NULL,NULL
"Oregon",2022,37,"2022-09-10",40361,318,"2695636","773258",NULL,NULL
"Oregon",2022,38,"2022-09-17",41316,407,"2695636","773258",NULL,NULL
"Oregon",2022,39,"2022-09-24",41715,409,"2695636","773258",NULL,NULL
"Oregon",2022,40,"2022-10-01",40771,426,"2695636","773258",NULL,NULL
"Oregon",2022,41,"2022-10-08",40838,390,"2695636","773258",NULL,NULL
"Oregon",2022,42,"2022-10-15",40138,421,"2695636","773258",NULL,NULL
"Oregon",2022,43,"2022-10-22",40112,419,"2695636","773258",NULL,NULL
"Oregon",2022,44,"2022-10-29",40695,738,"2695636","773258",NULL,NULL
"Oregon",2022,45,"2022-11-05",42640,1096,"2695636","773258",NULL,NULL
"Oregon",2022,46,"2022-11-12",44780,1539,"2695636","773258",NULL,NULL
"Oregon",2022,47,"2022-11-19",44863,2456,"2695636","773258",NULL,NULL
"Oregon",2022,48,"2022-11-26",48136,2763,"2695636","773258",NULL,NULL
"Oregon",2022,49,"2022-12-03",44916,2487,"2695636","773258",NULL,NULL
"Oregon",2022,50,"2022-12-10",42979,2200,"2695636","773258",NULL,NULL
"Oregon",2022,51,"2022-12-17",37244,1565,"2695636","773258",NULL,NULL
"Oregon",2022,52,"2022-12-24",40294,1192,"2695636","773258",NULL,NULL
"Oregon",2023,1,"2023-01-01",39574,792,NULL,NULL,NULL,NULL
"Oregon",2023,2,"2023-01-08",40229,1173,NULL,NULL,NULL,NULL
"Oregon",2023,3,"2023-01-15",37894,452,NULL,NULL,NULL,NULL
"Oregon",2023,4,"2023-01-22",37354,483,NULL,NULL,NULL,NULL
"Oregon",2023,5,"2023-01-29",38118,554,NULL,NULL,NULL,NULL
"Oregon",2023,6,"2023-02-05",39654,523,NULL,NULL,NULL,NULL
"Oregon",2023,7,"2023-02-12",40318,534,NULL,NULL,NULL,NULL
"Oregon",2023,8,"2023-02-19",37280,574,NULL,NULL,NULL,NULL
"Oregon",2023,9,"2023-02-26",39590,536,NULL,NULL,NULL,NULL
"Oregon",2023,10,"2023-03-05",40239,535,NULL,NULL,NULL,NULL
"Oregon",2023,11,"2023-03-12",41019,592,NULL,NULL,NULL,NULL
"Oregon",2023,12,"2023-03-19",39935,625,NULL,NULL,NULL,NULL
"Oregon",2023,13,"2023-03-26",38807,571,NULL,NULL,NULL,NULL
"Oregon",2023,14,"2023-04-02",39821,483,NULL,NULL,NULL,NULL
"Oregon",2023,15,"2023-04-09",40035,497,NULL,NULL,NULL,NULL
"Oregon",2023,16,"2023-04-16",39944,521,NULL,NULL,NULL,NULL
"Oregon",2023,17,"2023-04-23",41388,505,NULL,NULL,NULL,NULL
"Oregon",2023,18,"2023-04-30",41437,447,NULL,NULL,NULL,NULL
"Oregon",2023,19,"2023-05-07",40803,464,NULL,NULL,NULL,NULL
"Oregon",2023,20,"2023-05-14",42520,432,NULL,NULL,NULL,NULL
"Oregon",2023,21,"2023-05-21",1358,10,NULL,NULL,NULL,NULL
"Oregon",2023,22,"2023-05-28",41351,445,NULL,NULL,NULL,NULL
"Oregon",2023,23,"2023-06-04",41875,445,NULL,NULL,NULL,NULL
"Oregon",2023,24,"2023-06-11",41250,414,NULL,NULL,NULL,NULL
"Oregon",2023,25,"2023-06-18",37689,358,NULL,NULL,NULL,NULL
"Oregon",2023,26,"2023-06-25",40405,334,NULL,NULL,NULL,NULL
"Oregon",2023,27,"2023-07-02",40475,346,NULL,NULL,NULL,NULL
"Oregon",2023,28,"2023-07-09",40522,291,NULL,NULL,NULL,NULL
"Oregon",2023,29,"2023-07-16",40223,230,NULL,NULL,NULL,NULL
"Oregon",2023,30,"2023-07-23",39409,236,NULL,NULL,NULL,NULL
"Oregon",2023,31,"2023-07-30",39602,241,NULL,NULL,NULL,NULL
"Oregon",2023,32,"2023-08-06",39767,276,NULL,NULL,NULL,NULL
"Oregon",2023,33,"2023-08-13",39837,282,NULL,NULL,NULL,NULL
"Oregon",2023,34,"2023-08-20",39444,305,NULL,NULL,NULL,NULL
"Oregon",2023,35,"2023-08-27",39609,283,NULL,NULL,NULL,NULL
"Oregon",2023,36,"2023-09-03",40174,348,NULL,NULL,NULL,NULL
"Oregon",2023,37,"2023-09-10",41388,395,NULL,NULL,NULL,NULL
"Oregon",2023,38,"2023-09-17",40223,399,NULL,NULL,NULL,NULL
"Oregon",2023,39,"2023-09-24",40373,453,NULL,NULL,NULL,NULL
"Oregon",2023,40,"2023-10-01",41087,461,NULL,NULL,NULL,NULL
"Oregon",2023,41,"2023-10-08",40651,472,NULL,NULL,NULL,NULL
"Oregon",2023,42,"2023-10-15",40140,431,NULL,NULL,NULL,NULL
"Oregon",2023,43,"2023-10-22",38693,451,NULL,NULL,NULL,NULL
"Oregon",2023,44,"2023-10-29",38653,467,NULL,NULL,NULL,NULL
"Oregon",2023,45,"2023-11-05",38664,446,NULL,NULL,NULL,NULL
"Oregon",2023,46,"2023-11-12",40477,552,NULL,NULL,NULL,NULL
"Oregon",2023,47,"2023-11-19",37467,511,NULL,NULL,NULL,NULL
"Oregon",2023,48,"2023-11-26",39750,592,NULL,NULL,NULL,NULL
"Oregon",2023,49,"2023-12-03",40373,661,NULL,NULL,NULL,NULL
"Oregon",2023,50,"2023-12-10",39322,687,NULL,NULL,NULL,NULL
"Oregon",2023,51,"2023-12-17",39638,790,NULL,NULL,NULL,NULL
"Oregon",2023,52,"2023-12-24",40368,937,NULL,NULL,NULL,NULL
"Pennsylvania",2019,1,"2019-01-01",51664,1474,"8136463","2281720","1139","1093"
"Pennsylvania",2019,2,"2019-01-08",52397,1262,"8136463","2281720","1139","1093"
"Pennsylvania",2019,3,"2019-01-15",54563,1318,"8136463","2281720","1139","1093"
"Pennsylvania",2019,4,"2019-01-22",53653,1546,"8136463","2281720","1139","1093"
"Pennsylvania",2019,5,"2019-01-29",45353,1313,"8136463","2281720","1139","1093"
"Pennsylvania",2019,6,"2019-02-05",59549,1763,"8136463","2281720","1139","1093"
"Pennsylvania",2019,7,"2019-02-12",54918,1842,"8136463","2281720","1139","1093"
"Pennsylvania",2019,8,"2019-02-19",52547,1701,"8136463","2281720","1139","1093"
"Pennsylvania",2019,9,"2019-02-26",56211,1755,"8136463","2281720","1139","1093"
"Pennsylvania",2019,10,"2019-03-05",52497,1696,"8136463","2281720","1139","1093"
"Pennsylvania",2019,11,"2019-03-12",56775,1831,"8136463","2281720","1139","1093"
"Pennsylvania",2019,12,"2019-03-19",53529,1332,"8136463","2281720","1139","1093"
"Pennsylvania",2019,13,"2019-03-26",57433,1572,"8136463","2281720","1139","1093"
"Pennsylvania",2019,14,"2019-04-02",55624,1260,"8136463","2281720","1139","1093"
"Pennsylvania",2019,15,"2019-04-09",57152,1057,"8136463","2281720","1139","1093"
"Pennsylvania",2019,16,"2019-04-16",52034,748,"8136463","2281720","1139","1093"
"Pennsylvania",2019,17,"2019-04-23",53409,611,"8136463","2281720","1139","1093"
"Pennsylvania",2019,18,"2019-04-30",53189,566,"8136463","2281720","1139","1093"
"Pennsylvania",2019,19,"2019-05-07",48896,463,"8136463","2281720","1139","1093"
"Pennsylvania",2019,20,"2019-05-14",5436,38,"8136463","2281720","1139","1093"
"Pennsylvania",2019,21,"2019-05-21",48659,437,"8136463","2281720","1139","1093"
"Pennsylvania",2019,22,"2019-05-28",49761,474,"8136463","2281720","1139","1093"
"Pennsylvania",2019,23,"2019-06-04",49035,391,"8136463","2281720","1139","1093"
"Pennsylvania",2019,24,"2019-06-11",46864,321,"8136463","2281720","1139","1093"
"Pennsylvania",2019,25,"2019-06-18",47362,327,"8136463","2281720","1139","1093"
"Pennsylvania",2019,26,"2019-06-25",45849,266,"8136463","2281720","1139","1093"
"Pennsylvania",2019,27,"2019-07-02",45759,223,"8136463","2281720","1139","1093"
"Pennsylvania",2019,28,"2019-07-09",48268,233,"8136463","2281720","1139","1093"
"Pennsylvania",2019,29,"2019-07-16",48713,215,"8136463","2281720","1139","1093"
"Pennsylvania",2019,30,"2019-07-23",47897,239,"8136463","2281720","1139","1093"
"Pennsylvania",2019,31,"2019-07-30",46313,220,"8136463","2281720","1139","1093"
"Pennsylvania",2019,32,"2019-08-06",47231,206,"8136463","2281720","1139","1093"
"Pennsylvania",2019,33,"2019-08-13",45564,215,"8136463","2281720","1139","1093"
"Pennsylvania",2019,34,"2019-08-20",46867,230,"8136463","2281720","1139","1093"
"Pennsylvania",2019,35,"2019-08-27",48673,238,"8136463","2281720","1139","1093"
"Pennsylvania",2019,36,"2019-09-03",60415,417,"8136463","2281720","1139","1093"
"Pennsylvania",2019,37,"2019-09-10",53638,414,"8136463","2281720","1139","1093"
"Pennsylvania",2019,38,"2019-09-17",51409,422,"8136463","2281720","1139","1093"
"Pennsylvania",2019,39,"2019-09-24",51457,493,"8136463","2281720","1139","1093"
"Pennsylvania",2019,40,"2019-10-01",52819,487,"8136463","2281720","1139","1093"
"Pennsylvania",2019,41,"2019-10-08",51174,521,"8136463","2281720","1139","1093"
"Pennsylvania",2019,42,"2019-10-15",49135,594,"8136463","2281720","1139","1093"
"Pennsylvania",2019,43,"2019-10-22",54064,747,"8136463","2281720","1139","1093"
"Pennsylvania",2019,44,"2019-10-29",53087,638,"8136463","2281720","1139","1093"
"Pennsylvania",2019,45,"2019-11-05",51772,736,"8136463","2281720","1139","1093"
"Pennsylvania",2019,46,"2019-11-12",49651,734,"8136463","2281720","1139","1093"
"Pennsylvania",2019,47,"2019-11-19",53174,903,"8136463","2281720","1139","1093"
"Pennsylvania",2019,48,"2019-11-26",44302,795,"8136463","2281720","1139","1093"
"Pennsylvania",2019,49,"2019-12-03",48244,913,"8136463","2281720","1139","1093"
"Pennsylvania",2019,50,"2019-12-10",50275,1067,"8136463","2281720","1139","1093"
"Pennsylvania",2019,51,"2019-12-17",47264,1282,"8136463","2281720","1139","1093"
"Pennsylvania",2019,52,"2019-12-24",46329,1763,"8136463","2281720","1139","1093"
"Pennsylvania",2020,1,"2020-01-01",48812,2144,"8157649","2335104","1012","934"
"Pennsylvania",2020,2,"2020-01-08",50550,1702,"8157649","2335104","1012","934"
"Pennsylvania",2020,3,"2020-01-15",50792,1852,"8157649","2335104","1012","934"
"Pennsylvania",2020,4,"2020-01-22",50861,2084,"8157649","2335104","1012","934"
"Pennsylvania",2020,5,"2020-01-29",53216,2615,"8157649","2335104","1012","934"
"Pennsylvania",2020,6,"2020-02-05",53169,2700,"8157649","2335104","1012","934"
"Pennsylvania",2020,7,"2020-02-12",73268,3176,"8157649","2335104","1012","934"
"Pennsylvania",2020,8,"2020-02-19",52585,2107,"8157649","2335104","1012","934"
"Pennsylvania",2020,9,"2020-02-26",53284,2139,"8157649","2335104","1012","934"
"Pennsylvania",2020,10,"2020-03-04",67218,2658,"8157649","2335104","1012","934"
"Pennsylvania",2020,11,"2020-03-11",64743,3280,"8157649","2335104","1012","934"
"Pennsylvania",2020,12,"2020-03-18",51745,3401,"8157649","2335104","1012","934"
"Pennsylvania",2020,13,"2020-03-25",40002,1960,"8157649","2335104","1012","934"
"Pennsylvania",2020,14,"2020-04-01",35638,1307,"8157649","2335104","1012","934"
"Pennsylvania",2020,15,"2020-04-08",34649,946,"8157649","2335104","1012","934"
"Pennsylvania",2020,16,"2020-04-15",34956,712,"8157649","2335104","1012","934"
"Pennsylvania",2020,17,"2020-04-22",36388,555,"8157649","2335104","1012","934"
"Pennsylvania",2020,18,"2020-04-29",38668,471,"8157649","2335104","1012","934"
"Pennsylvania",2020,19,"2020-05-06",39204,369,"8157649","2335104","1012","934"
"Pennsylvania",2020,20,"2020-05-13",40864,403,"8157649","2335104","1012","934"
"Pennsylvania",2020,21,"2020-05-20",44449,356,"8157649","2335104","1012","934"
"Pennsylvania",2020,22,"2020-05-27",46631,281,"8157649","2335104","1012","934"
"Pennsylvania",2020,23,"2020-06-03",48278,269,"8157649","2335104","1012","934"
"Pennsylvania",2020,24,"2020-06-10",50597,270,"8157649","2335104","1012","934"
